Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index
1,91,0,1,2,4
4,48,0,5,4,2
1,47,1,1,2,2
1,85,1,1,3,3
4,58,0,2,5,3
5,90,1,4,3,5
5,47,0,2,4,3
2,73,1,5,1,3
3,96,0,3,2,5
4,43,1,1,2,2
5,70,1,5,3,4
1,77,0,5,2,3
4,42,0,5,3,2
4,74,1,4,3,4
2,58,1,1,4,2
1,82,1,2,2,4
4,68,1,1,3,4
3,49,0,3,4,2
3,51,1,1,4,2
4,85,1,5,5,4
1,69,0,5,5,3
4,69,0,2,4,4
2,99,0,2,2,4
5,57,0,2,2,3
1,63,0,5,5,2
1,71,0,3,3,3
3,48,1,5,2,2
1,86,1,5,1,4
2,63,1,5,1,3
4,65,0,1,5,3
3,42,0,4,4,2
5,62,1,1,3,3
3,50,1,2,5,2
1,49,0,3,3,2
3,89,0,5,5,4
3,75,1,1,1,4
3,99,1,5,4,5
4,52,1,5,2,3
3,68,1,1,5,3
3,77,1,5,1,4
1,98,0,1,2,4
2,92,1,1,1,4
3,52,1,5,1,2
2,96,0,1,3,5
1,65,1,2,2,3
4,59,0,5,5,3
1,44,0,3,2,1
1,59,1,4,3,2
3,53,1,5,2,2
1,84,0,5,1,4
1,53,0,2,5,2
1,47,0,5,4,1
3,87,1,3,4,4
5,52,1,5,5,3
1,63,1,5,2,2
3,54,1,2,1,2
5,90,1,5,5,5
5,40,0,2,4,2
1,61,1,5,2,2
4,73,1,4,3,4
1,89,0,3,5,4
4,90,1,4,3,5
1,79,1,1,2,3
3,42,1,2,1,2
4,94,0,4,3,5
3,65,0,2,1,3
5,53,1,5,4,3
1,97,1,2,5,4
5,80,1,1,2,4
1,47,0,2,3,2
2,88,0,5,5,4
1,94,1,5,2,4
2,94,1,4,3,4
1,95,1,3,2,4
1,55,1,5,5,2
5,81,0,4,4,4
4,60,0,1,4,3
1,49,1,5,2,2
2,96,0,2,3,4
1,64,0,4,4,2
1,95,1,5,3,4
2,77,1,4,3,3
1,61,1,2,2,2
2,88,1,5,4,4
5,87,0,4,5,5
1,86,1,1,4,4
2,93,1,5,5,4
1,85,1,5,3,4
1,43,1,5,1,2
3,43,0,4,2,2
1,69,1,2,2,3
4,41,1,4,4,2
2,68,0,4,3,3
3,82,1,5,2,4
4,75,1,5,4,4
3,60,1,2,2,3
1,99,0,3,1,4
1,60,1,2,2,2
4,87,1,4,1,5
4,60,1,1,1,3
5,43,0,2,3,2
3,40,1,5,1,2
1,65,1,1,2,2
5,95,1,3,4,5
2,90,0,3,4,4
3,41,0,1,1,2
5,48,1,3,2,3
2,94,1,1,2,4
3,96,0,4,1,5
3,84,1,1,2,4
4,57,0,4,4,3
2,87,0,5,3,4
2,87,0,5,3,4
4,96,1,3,5,5
5,81,0,5,5,4
2,80,0,5,4,4
2,50,1,1,3,2
3,64,1,4,3,3
3,65,1,5,3,3
4,97,0,5,5,5
1,75,0,5,5,3
2,81,1,3,5,4
5,74,0,5,3,4
3,77,1,5,2,4
3,42,1,2,2,2
3,98,1,3,2,5
2,80,1,1,3,3
3,74,1,2,1,3
1,89,0,3,5,4
2,79,0,3,1,3
2,61,1,4,1,3
3,47,0,2,3,2
5,54,0,2,2,3
2,84,1,5,2,4
2,46,0,2,3,2
1,58,0,5,4,2
3,79,1,5,5,4
4,81,0,5,1,4
4,56,0,5,3,3
1,40,0,1,2,1
2,84,0,5,1,4
3,68,0,1,1,3
1,97,1,5,4,4
1,52,1,1,3,2
4,95,1,5,5,5
3,87,1,5,1,4
3,68,1,4,4,3
5,80,0,5,2,4
1,81,0,1,4,3
4,45,1,3,1,2
5,44,1,5,4,2
1,73,1,4,2,3
4,50,0,3,5,3
4,48,0,3,1,2
2,77,0,5,3,3
2,79,0,5,2,4
2,80,0,2,4,3
4,48,0,4,1,2
5,47,1,5,1,3
2,83,0,5,3,4
3,97,1,2,5,5
4,79,1,5,5,4
3,42,0,5,1,2
1,52,0,3,1,2
4,58,0,5,3,3
1,73,0,5,5,3
1,71,0,5,2,3
1,88,0,2,3,4
1,55,0,3,2,2
1,75,0,2,5,3
4,57,1,2,3,3
3,53,1,3,2,2
2,69,0,5,3,3
1,41,1,2,3,1
3,52,0,1,1,2
1,66,1,5,2,3
5,98,1,5,1,5
1,92,0,3,3,4
1,91,0,3,2,4
4,56,0,5,3,3
3,70,1,1,3,3
3,54,1,1,1,2
3,96,0,1,5,4
2,59,1,1,4,2
2,44,0,4,3,2
2,46,1,3,5,2
4,57,0,2,2,3
4,95,1,3,2,5
5,50,0,3,4,3
1,71,0,3,4,3
4,89,0,1,4,4
2,66,1,1,5,3
4,65,0,4,4,3
1,76,1,5,4,3
3,84,0,3,3,4
2,67,0,5,1,3
3,89,0,5,4,4
2,41,1,4,2,2
1,59,1,1,2,2
2,43,1,3,2,2
2,52,0,1,2,2
1,63,1,5,2,2
4,87,0,2,5,5
3,77,0,1,2,4
2,97,0,1,1,5
3,79,0,4,1,4
2,87,0,2,1,4
2,84,1,5,3,4
3,94,1,5,3,4
2,68,0,5,5,3
1,97,0,5,2,4
2,75,1,3,3,3
4,41,0,5,3,2
4,80,0,3,5,4
1,57,0,5,4,2
1,88,0,5,5,4
2,47,1,1,3,2
3,97,0,5,1,5
1,54,1,4,4,2
2,80,1,5,1,4
2,56,1,2,5,2
3,62,1,2,4,3
2,41,0,5,4,2
5,45,0,1,5,3
1,68,0,2,5,3
2,66,1,2,3,3
2,76,1,1,4,4
1,88,1,1,5,3
1,73,0,1,1,3
1,57,0,4,2,2
3,81,0,1,5,4
2,49,1,1,1,2
4,77,1,1,4,4
3,98,0,5,3,5
5,83,1,5,5,5
4,56,1,5,3,3
2,98,0,5,3,5
3,52,1,4,3,2
3,91,1,4,5,4
3,99,0,2,1,5
5,87,1,5,5,5
2,81,1,5,3,4
3,66,1,4,2,3
4,92,1,4,2,5
5,41,0,5,3,2
4,73,0,2,1,4
2,70,1,1,2,3
1,62,0,3,4,2
2,46,0,2,1,2
3,77,0,3,1,3
2,72,1,2,2,3
1,51,1,2,5,2
3,84,0,1,4,4
1,51,0,4,2,2
5,58,0,5,4,3
1,48,0,2,4,1
3,49,1,1,1,2
1,56,0,3,3,2
4,89,1,5,1,5
2,79,1,5,4,4
3,78,1,4,2,4
4,80,1,5,4,4
1,49,1,2,4,2
1,51,1,3,5,2
3,54,1,2,3,2
3,70,0,5,4,4
5,54,1,5,4,3
1,67,0,5,3,2
2,43,0,5,4,2
4,75,0,5,5,4
5,94,0,4,2,5
2,40,0,3,1,1
1,97,1,5,4,4
2,83,1,1,4,4
1,96,0,4,3,4
1,73,0,2,4,3
2,86,0,5,2,4
4,56,1,3,3,3
1,78,0,3,5,3
1,77,1,5,4,3
1,83,1,1,4,3
4,90,0,5,3,5
3,72,1,5,2,3
4,99,1,3,1,5
2,60,1,1,4,2
4,65,0,1,2,3
4,85,0,2,1,4
3,75,0,1,4,4
4,44,0,4,1,2
1,72,0,3,3,3
4,40,0,4,2,2
3,92,0,1,5,4
4,45,0,1,3,2
1,76,1,4,2,3
3,41,0,2,4,2
1,96,1,1,2,4
4,92,1,4,5,5
2,98,0,4,4,4
2,98,1,3,4,4
1,44,1,2,5,2
3,65,0,5,3,3
1,80,1,4,1,3
5,90,0,3,5,5
3,92,1,5,5,5
3,86,1,3,1,4
1,52,0,3,1,2
1,51,1,5,3,2
2,44,1,2,1,1
4,41,0,1,5,2
3,98,0,2,5,5
1,43,1,5,5,1
1,98,1,5,4,4
4,66,0,2,4,4
2,89,1,1,1,4
3,92,0,2,5,4
4,49,0,2,3,2
4,52,0,2,2,3
4,83,1,4,1,4
1,41,1,4,3,1
2,65,1,2,3,3
1,54,0,1,1,2
5,85,1,1,3,5
2,96,0,1,4,4
2,49,1,1,1,2
5,61,0,5,2,3
2,79,0,5,2,3
4,64,1,3,1,3
1,54,0,2,5,2
2,52,1,2,3,2
1,47,1,3,2,2
1,60,1,1,1,2
1,60,1,5,1,2
4,61,1,5,4,3
5,85,0,3,1,5
1,72,1,5,2,3
4,84,0,4,5,4
3,66,1,2,3,3
2,79,0,5,1,3
5,89,0,5,5,5
3,61,1,5,5,3
1,69,0,4,1,3
3,48,1,2,3,2
4,84,1,4,4,4
2,74,1,2,3,3
4,57,0,2,2,3
3,81,0,5,1,4
5,44,0,5,1,3
5,66,0,3,5,4
5,96,1,5,5,5
1,45,1,1,3,1
1,71,0,4,4,3
2,47,0,1,2,2
2,95,1,2,4,4
5,78,0,5,5,4
3,60,1,1,2,3
1,57,0,1,4,2
5,53,0,5,4,3
3,54,0,1,5,3
2,81,1,5,5,4
2,65,1,5,2,3
2,92,0,2,1,4
4,83,0,5,4,4
2,71,0,2,2,3
1,78,0,5,1,3
4,67,0,5,3,4
2,99,0,2,2,5
4,78,0,1,1,4
1,82,0,4,4,3
3,71,1,5,2,3
5,52,1,5,4,3
1,54,1,2,5,2
2,57,1,1,4,2
3,78,0,4,1,4
4,45,1,3,4,2
2,94,1,2,3,4
3,50,0,3,1,2
4,71,1,5,5,4
1,79,1,5,5,3
4,59,1,4,4,3
4,72,1,4,4,4
4,79,1,3,1,4
5,47,0,5,5,3
3,90,0,4,1,4
3,74,0,4,4,4
1,44,1,5,5,2
2,74,1,5,5,3
2,86,1,1,3,4
2,53,0,5,3,2
4,60,1,4,1,3
1,86,1,3,1,4
2,63,1,2,5,3
2,56,1,2,5,2
1,57,0,5,1,2
2,73,0,5,5,3
3,51,1,3,3,2
3,55,0,1,4,3
5,43,0,4,5,3
5,64,0,1,3,4
5,73,1,3,3,4
1,67,0,1,3,3
5,85,0,5,4,5
4,50,1,2,4,3
1,52,0,5,3,2
1,70,0,4,5,3
1,99,0,5,1,4
3,64,1,3,5,3
5,78,1,3,3,4
4,49,0,4,5,3
3,63,1,4,3,3
1,40,1,2,2,1
1,92,1,1,5,4
1,64,0,2,3,3
1,67,0,5,5,3
2,75,1,1,1,3
3,57,0,4,3,3
4,45,1,3,5,2
2,41,1,5,5,2
5,42,0,2,3,2
3,85,1,5,3,4
4,47,1,5,5,2
4,70,1,4,2,4
2,87,1,1,3,4
1,58,0,5,4,2
1,89,1,1,1,4
3,45,0,3,1,2
1,53,1,4,5,2
1,42,0,4,2,1
5,87,1,5,5,5
4,40,1,5,2,2
3,83,0,1,3,4
5,69,0,5,5,4
4,85,1,5,4,4
3,58,1,2,1,2
5,93,1,1,3,5
3,58,1,5,3,3
3,48,1,5,1,2
2,46,0,5,3,2
1,85,0,5,4,4
3,76,1,1,5,4
5,89,0,4,4,5
4,80,0,2,1,4
4,92,1,2,3,5
3,46,0,5,5,2
5,48,1,3,1,3
2,43,0,1,5,2
2,64,0,5,5,3
1,88,0,5,2,4
5,51,0,4,3,3
3,45,0,5,5,2
1,57,1,3,1,2
4,79,0,5,3,4
5,60,1,3,1,3
5,54,0,2,5,3
1,42,0,3,1,1
1,41,0,2,2,1
4,95,1,2,1,5
2,94,0,1,2,4
1,80,0,3,2,3
4,79,1,4,5,4
1,98,1,4,1,4
2,43,1,3,4,2
3,71,0,1,3,3
2,41,0,4,4,1
4,85,0,5,3,4
4,68,0,4,1,3
1,41,1,1,4,1
4,73,1,2,5,4
3,66,0,2,5,3
5,99,1,2,4,5
5,93,1,1,3,5
1,78,1,2,2,3
4,83,0,2,4,4
3,77,1,1,3,4
3,57,0,5,3,3
1,75,0,4,4,3
4,58,0,1,2,3
3,66,1,1,5,3
2,84,1,3,2,4
1,59,1,2,2,2
5,60,1,5,4,3
2,62,0,5,3,3
1,69,0,5,1,3
4,64,0,3,1,3
1,70,1,5,5,3
3,66,1,2,3,3
3,73,1,5,4,4
4,47,0,2,5,2
1,58,0,2,2,2
1,80,1,4,3,3
2,65,0,5,3,3
3,67,0,5,5,3
5,43,1,3,4,3
4,70,1,1,1,3
4,55,0,2,2,3
4,90,1,2,2,5
3,49,0,5,4,2
3,77,1,3,5,4
1,87,0,5,2,3
5,49,1,4,1,3
3,84,1,5,5,4
5,48,1,4,2,3
2,78,0,4,5,3
3,75,0,5,3,4
1,90,1,5,1,4
3,97,0,2,2,5
4,75,0,4,4,4
1,58,1,5,5,2
4,99,1,3,4,5
2,58,1,3,3,2
1,51,0,4,4,2
3,52,1,2,1,2
1,64,0,4,2,2
4,75,0,3,4,4
4,64,0,3,5,3
2,67,1,5,5,3
2,81,1,2,4,4
4,92,0,5,2,5
2,78,0,5,3,4
2,69,1,5,3,3
4,44,1,5,2,3
2,56,1,1,5,2
4,57,1,5,5,3
1,82,1,4,2,4
1,86,1,5,1,4
3,60,1,5,4,3
4,61,1,2,5,3
1,78,1,5,4,3
5,89,0,4,2,5
2,97,1,4,2,4
2,96,1,4,3,4
2,45,0,4,1,2
1,89,1,4,3,4
5,55,1,2,3,3
2,41,0,1,4,1
2,90,1,3,5,4
1,40,0,1,5,1
2,96,0,3,1,4
1,69,1,5,4,3
3,97,0,4,2,4
3,82,0,5,2,4
4,91,0,5,1,5
4,76,0,3,1,4
2,87,1,2,5,4
4,62,0,4,2,3
2,40,0,5,5,2
2,58,1,5,5,2
3,85,0,1,1,4
2,42,1,4,2,2
2,41,0,2,3,1
5,95,1,4,2,5
3,76,0,5,2,4
4,56,1,5,2,3
3,67,0,5,1,3
3,57,1,1,3,3
4,72,1,5,4,4
3,54,1,2,4,3
1,61,1,3,3,3
2,80,1,5,4,4
1,66,0,1,2,3
2,94,0,5,3,4
1,76,1,2,4,3
4,71,1,2,5,4
3,99,0,5,3,5
1,84,0,5,5,3
4,58,1,5,1,3
3,67,0,5,3,3
4,67,1,5,4,4
1,95,1,5,1,4
4,49,1,3,5,3
2,59,0,4,4,3
4,64,1,4,3,3
3,60,0,5,4,3
2,53,0,5,2,2
4,61,0,3,1,3
5,92,0,4,4,5
1,65,1,3,3,3
3,83,1,2,3,4
3,50,0,5,4,2
3,94,1,4,5,4
2,46,0,5,4,2
4,56,1,1,5,3
4,57,1,2,1,3
3,46,1,5,5,2
4,95,1,1,4,5
4,59,1,3,3,3
2,77,1,5,4,3
1,50,0,3,2,2
5,83,1,3,2,5
1,97,1,5,4,4
5,55,1,3,1,3
2,90,0,1,1,4
1,94,1,2,1,4
1,66,1,5,1,3
2,90,1,2,1,4
5,50,0,3,3,3
5,55,1,4,3,3
2,62,0,5,5,3
5,99,0,5,4,5
3,98,1,3,3,5
1,51,1,5,1,2
3,98,0,4,4,5
5,79,0,1,3,4
1,42,1,1,4,1
3,41,1,5,1,2
1,99,0,1,5,4
2,77,0,4,4,3
4,87,0,2,3,4
4,91,0,4,1,5
5,63,1,4,1,3
4,68,0,3,5,4
1,86,1,1,3,3
1,85,0,5,4,4
3,73,0,5,2,3
4,59,1,2,5,3
2,57,1,5,3,2
5,53,1,3,5,3
4,57,1,3,2,3
3,41,0,2,1,2
3,40,1,5,1,2
1,59,1,2,3,2
3,73,1,2,2,3
2,80,0,1,1,3
4,80,0,5,3,4
2,87,1,1,5,4
3,50,0,1,5,2
4,66,0,5,4,3
2,62,1,1,5,3
1,77,0,4,5,3
3,83,1,3,4,4
4,42,1,3,5,2
2,51,1,4,2,2
5,69,0,2,4,4
4,70,1,5,1,4
4,62,0,5,5,3
4,40,0,5,5,2
2,80,0,1,2,3
3,59,0,5,3,3
3,93,1,5,4,4
1,45,1,5,2,1
2,50,0,3,3,2
1,74,1,4,1,3
2,43,0,5,2,2
2,68,0,2,4,3
2,98,1,4,2,5
5,49,0,5,4,3
2,90,1,2,5,4
3,68,0,2,3,3
3,77,0,4,4,4
4,40,0,4,3,2
5,79,0,4,4,4
4,47,1,5,4,3
1,96,0,4,5,4
4,77,0,5,1,4
3,56,1,1,2,3
5,58,0,3,2,3
3,72,0,5,2,3
3,54,0,3,2,3
1,84,0,5,1,4
2,70,0,1,1,3
5,60,0,2,3,3
4,42,1,4,3,2
1,41,0,5,5,1
2,74,1,2,1,3
1,80,0,3,5,3
1,98,1,2,4,4
5,55,1,4,5,3
4,95,1,4,2,5
3,84,1,5,4,4
1,90,0,5,1,4
1,98,0,3,4,4
4,89,0,4,4,5
1,60,1,1,4,2
1,51,1,5,1,2
1,67,1,3,5,3
4,51,1,3,5,3
4,72,1,2,4,4
3,59,1,3,1,3
3,79,1,5,1,4
2,88,0,1,3,4
2,60,1,2,1,2
5,99,0,5,1,5
2,91,0,5,5,4
5,93,1,3,4,5
2,78,1,4,2,3
1,80,1,5,1,4
2,88,1,4,3,4
3,98,0,5,3,5
3,81,1,1,4,4
3,75,0,4,4,4
1,61,1,5,4,2
2,65,0,2,1,3
3,46,0,3,2,2
3,46,0,1,2,2
1,47,0,1,4,1
5,65,0,2,1,4
2,63,1,1,5,3
2,63,1,5,4,3
1,79,1,1,5,3
4,87,0,1,1,4
2,51,1,1,1,2
3,86,0,5,3,4
1,47,0,5,1,2
4,93,1,3,1,5
2,48,0,4,3,2
5,42,1,5,4,3
5,93,0,1,2,5
4,60,1,2,3,3
4,70,0,2,2,4
2,87,1,5,2,4
3,86,1,3,2,4
1,63,0,1,2,2
4,43,0,5,1,2
4,59,0,4,2,3
5,55,1,3,2,3
4,49,1,3,3,2
4,82,0,5,5,4
5,65,1,5,5,4
3,68,1,2,3,3
1,44,0,5,3,1
1,50,1,3,4,2
2,68,1,2,4,3
5,84,1,3,1,4
4,54,0,3,4,3
1,45,1,3,1,1
4,87,0,4,5,5
4,54,1,2,2,3
5,82,1,4,5,5
4,59,1,2,4,3
2,73,1,4,5,3
1,99,1,4,3,4
1,99,0,4,5,4
1,41,1,5,2,1
2,83,1,4,2,4
3,55,1,5,2,3
2,58,1,5,4,3
5,73,0,3,1,4
2,88,1,1,3,4
3,53,1,4,5,3
3,63,1,1,5,3
1,67,1,1,4,2
4,87,0,3,4,4
2,71,0,1,1,3
3,76,1,1,4,4
2,49,1,5,1,2
1,88,1,1,5,4
3,84,1,2,2,4
1,87,1,4,1,4
5,48,0,4,4,3
4,63,0,1,4,3
2,75,1,3,1,3
2,95,1,2,4,4
3,68,1,3,3,3
2,99,0,3,4,4
4,68,1,1,5,3
3,97,1,5,4,5
5,87,0,1,1,5
3,62,0,5,1,3
2,66,1,5,4,3
2,70,1,2,2,3
1,82,1,5,2,4
2,46,1,1,4,2
2,88,0,1,1,4
4,93,0,3,1,5
4,84,1,1,5,4
1,43,0,5,1,1
2,53,1,1,2,2
4,81,0,4,5,4
5,81,1,4,2,4
4,49,1,3,3,2
4,98,0,5,2,5
4,83,0,5,5,4
3,73,0,4,3,4
2,65,0,5,4,3
1,62,0,2,4,2
4,48,1,5,5,3
1,76,1,4,1,3
1,47,0,5,2,2
5,92,1,2,2,5
4,53,1,5,4,3
2,46,1,4,1,2
3,46,1,1,5,2
1,48,0,2,3,1
4,42,1,2,2,2
3,53,1,2,4,3
2,56,1,5,5,2
4,89,1,5,2,5
2,83,0,3,2,4
1,61,1,1,1,2
2,85,1,4,2,4
2,65,1,5,5,3
1,97,0,2,3,4
1,67,0,5,4,3
3,84,1,2,1,4
4,53,1,5,1,3
1,48,0,4,2,1
2,90,1,1,5,4
2,65,0,2,5,3
3,41,1,5,1,2
4,50,1,5,2,3
4,56,0,3,4,3
3,73,1,5,1,4
1,58,1,3,2,2
4,78,1,1,4,4
2,57,0,4,4,2
3,52,0,3,3,3
4,44,1,2,4,2
4,89,1,5,3,5
3,62,1,2,1,3
5,97,1,4,5,5
5,95,0,5,3,5
1,63,0,5,1,2
1,68,0,2,3,2
1,87,1,5,5,4
4,86,1,3,3,5
4,47,0,4,1,2
2,65,1,2,5,3
1,54,1,5,5,2
2,96,0,5,4,4
2,40,1,5,5,1
4,67,0,5,1,3
4,88,1,2,4,5
3,86,1,4,3,4
2,85,1,1,2,4
3,53,1,2,2,2
1,81,1,5,3,3
4,73,0,1,5,4
4,98,0,4,5,5
2,70,1,5,3,3
4,45,1,4,3,2
2,88,0,5,1,4
4,44,0,2,3,2
2,70,1,4,1,3
3,76,0,5,5,4
4,54,0,2,5,3
2,54,0,5,2,2
3,91,1,5,1,4
2,82,0,1,5,3
3,44,0,3,3,2
2,67,0,4,5,3
4,72,0,4,2,4
1,50,1,1,1,1
5,82,0,5,3,4
5,45,0,4,5,3
3,62,0,1,3,3
5,79,1,4,5,4
3,41,1,4,3,2
3,54,1,5,5,3
2,62,0,1,3,3
4,61,0,5,1,3
2,48,0,4,1,2
2,86,1,5,5,4
3,79,0,3,5,4
4,69,0,1,4,4
5,55,1,1,2,3
3,98,0,1,3,5
3,85,0,5,5,4
1,86,1,1,2,4
1,91,1,5,5,4
5,69,1,3,1,4
1,84,1,2,2,4
1,48,1,5,1,2
2,40,0,4,4,2
2,98,1,1,2,5
2,77,0,2,3,3
4,47,0,5,1,3
5,98,1,5,1,5
1,98,1,5,2,4
2,91,0,4,1,4
5,57,0,2,1,3
1,66,0,3,5,3
1,57,1,5,1,2
4,71,0,5,3,4
5,97,1,5,1,5
4,88,0,5,2,4
4,71,0,5,3,4
2,92,0,3,2,4
2,87,1,5,3,4
1,84,1,5,4,4
4,93,0,1,5,5
1,75,0,5,3,3
5,75,0,5,1,4
2,60,1,1,5,2
1,85,1,5,1,3
2,71,1,5,3,3
2,70,1,5,5,3
3,76,1,4,5,4
4,55,0,4,1,3
4,85,0,2,5,4
1,85,0,4,4,4
3,53,1,3,4,2
3,96,0,2,4,5
3,63,1,4,5,3
4,64,1,1,4,3
2,85,0,5,1,4
2,90,0,4,5,4
5,74,1,1,3,4
2,56,1,2,1,2
2,85,0,5,1,4
1,81,1,4,4,3
3,84,1,2,5,4
2,93,1,4,1,4
4,43,0,2,3,2
4,50,1,4,3,3
3,86,1,1,3,4
1,54,1,3,5,2
2,69,1,1,3,3
5,63,1,5,4,4
5,41,1,4,3,3
3,82,1,3,4,4
2,73,0,3,3,3
1,62,0,5,5,2
4,70,0,5,3,4
3,76,1,3,4,4
4,52,0,5,1,3
1,72,0,5,4,3
1,46,1,4,2,1
1,71,0,1,5,3
2,46,1,5,5,2
1,81,1,2,4,3
3,77,1,3,2,4
2,91,0,2,4,4
1,83,1,3,5,3
4,52,0,3,1,3
3,63,1,1,5,3
5,67,1,3,4,4
2,71,0,3,4,3
5,82,1,1,3,4
5,57,0,5,2,3
1,73,1,5,5,3
2,87,1,2,5,4
3,73,1,3,1,3
4,90,1,1,2,5
2,77,1,3,3,3
3,40,1,1,3,2
5,82,1,2,1,4
3,89,1,4,5,4
4,81,0,5,1,4
4,70,0,4,2,4
2,89,0,1,2,4
2,99,1,3,1,5
2,40,0,5,4,2
3,90,0,2,1,4
3,55,1,5,1,2
4,97,0,5,1,5
5,78,1,3,1,4
1,54,0,4,3,2
4,72,0,1,2,4
1,62,0,4,1,2
1,92,0,5,1,4
2,80,0,5,1,4
4,73,1,3,1,4
1,56,0,1,1,2
1,64,1,3,5,3
1,95,0,3,1,4
1,81,1,5,2,3
4,45,0,5,5,2
5,70,0,4,3,4
3,44,0,3,4,2
1,79,0,3,4,3
5,79,0,3,3,4
4,69,1,1,1,3
1,44,0,3,2,1
5,51,0,3,5,3
1,46,1,5,4,2
2,84,0,3,2,4
5,52,0,5,3,3
2,88,0,5,4,4
2,43,0,3,4,2
1,89,0,5,4,4
4,81,1,5,4,4
3,42,0,1,5,2
2,51,1,5,3,2
3,40,0,5,5,2
3,66,0,4,2,3
2,82,1,5,5,4
3,89,0,5,2,4
4,52,0,1,2,3
2,56,1,4,5,2
2,47,0,3,1,2
1,71,0,5,1,3
2,59,1,5,3,3
5,90,1,3,1,5
4,56,0,5,5,3
2,73,0,4,4,3
4,74,0,5,1,4
2,74,1,1,1,3
5,77,1,5,4,4
2,81,0,1,4,4
1,63,0,3,1,2
3,93,0,3,3,4
1,57,1,4,1,2
3,89,1,4,1,4
1,85,1,2,2,3
3,87,0,2,2,4
2,78,0,4,5,4
2,72,0,5,5,3
1,88,1,3,5,4
4,62,0,1,1,3
5,64,1,4,1,4
2,76,0,5,5,3
3,66,1,1,3,3
5,40,0,2,5,2
1,60,0,1,3,2
4,98,1,4,5,5
3,88,0,3,5,4
3,49,1,4,2,2
4,70,0,5,4,4
5,83,0,5,5,5
2,64,0,5,1,3
5,59,1,5,5,3
5,96,0,5,2,5
2,41,1,5,4,2
2,94,0,3,3,4
1,87,0,5,3,4
5,54,1,4,2,3
1,67,0,5,3,3
3,52,0,4,1,2
3,89,1,2,2,4
3,99,1,5,2,5
2,91,0,5,1,4
3,93,1,5,2,5
3,53,1,3,2,3
2,89,0,4,5,4
5,41,1,3,2,2
3,73,1,3,2,4
2,74,0,4,2,3
3,76,1,2,5,4
1,64,1,4,5,2
3,87,0,2,1,4
3,93,0,3,4,5
4,54,1,2,5,3
5,51,0,5,1,3
2,48,1,2,1,2
1,97,1,2,5,4
2,70,1,5,3,3
4,53,1,5,3,3
4,68,0,3,1,4
2,92,0,4,5,4
2,87,1,2,3,4
2,82,0,5,2,4
1,77,1,5,4,3
2,81,1,4,1,4
3,99,0,5,3,5
3,47,0,2,2,2
2,87,1,4,1,4
1,42,0,5,2,1
5,41,1,1,5,2
1,55,0,5,2,2
5,58,0,5,1,3
1,69,1,2,1,3
4,80,0,4,2,4
3,55,0,2,1,3
4,70,1,2,3,3
2,93,1,1,1,4
2,97,1,5,1,4
1,67,1,4,4,3
2,43,1,3,5,2
1,49,1,5,2,2
4,90,0,2,1,5
2,84,1,2,2,4
4,57,1,2,1,3
4,86,1,2,3,4
5,71,0,5,4,4
3,69,1,3,3,3
1,75,1,1,1,3
4,48,0,3,2,3
1,75,0,5,4,3
2,68,1,4,4,3
3,55,0,1,4,2
4,67,0,1,2,4
5,60,1,4,1,3
4,86,1,5,4,5
5,95,1,2,3,5
2,41,0,5,4,1
3,99,1,4,3,5
4,98,0,3,4,5
1,85,1,3,5,4
4,74,0,5,4,4
4,93,1,4,5,5
1,67,0,5,1,3
3,94,1,5,2,5
1,75,1,5,3,3
1,70,1,5,2,3
3,72,0,1,4,3
1,62,0,1,5,2
1,99,1,2,1,4
3,80,0,5,3,4
4,56,1,3,2,3
4,85,0,3,1,4
4,88,1,2,5,5
3,40,0,3,3,2
2,81,0,5,5,4
1,62,0,2,2,2
1,87,0,2,3,4
3,66,0,4,3,3
3,64,1,1,2,3
1,71,0,5,5,3
1,58,0,5,5,2
5,63,0,1,3,4
1,96,0,5,4,4
4,42,1,5,1,2
2,99,0,3,4,5
4,51,0,3,4,3
4,74,1,5,1,4
3,54,1,4,2,2
1,56,0,5,2,2
2,89,1,2,1,4
2,71,0,5,1,3
3,46,0,2,5,2
3,58,1,1,3,3
1,46,0,5,5,2
4,44,1,5,5,3
2,97,1,3,1,4
1,79,0,5,4,3
2,60,0,4,3,2
5,87,1,5,2,5
3,87,0,2,2,4
3,90,1,3,5,5
2,96,1,3,5,5
4,86,1,4,3,5
3,46,1,4,4,2
4,76,0,4,2,4
5,62,0,4,2,3
3,50,0,2,3,2
3,49,0,4,3,2
2,96,0,3,2,5
3,60,0,3,1,3
1,94,1,5,5,4
2,98,0,5,1,4
1,80,1,3,5,3
1,72,1,3,4,3
1,59,1,2,5,2
4,72,0,5,4,4
4,79,1,3,3,4
1,74,0,1,2,3
3,73,1,3,1,4
3,75,0,5,4,3
2,66,0,5,1,3
3,58,0,5,4,3
3,82,0,5,3,4
3,44,0,4,5,2
2,68,1,2,2,3
2,95,0,5,4,4
2,49,0,1,4,2
4,95,1,1,4,5
1,98,0,4,3,4
2,94,0,2,1,4
2,79,0,2,4,4
1,52,0,5,2,2
4,68,0,3,5,4
1,44,1,1,5,1
4,97,0,1,5,5
4,97,1,1,5,5
5,98,0,1,1,5
4,51,1,5,2,3
3,98,1,2,2,5
4,52,1,3,5,3
2,61,0,5,4,3
4,79,0,2,5,4
2,54,1,4,1,2
3,52,0,1,3,2
5,40,0,3,3,2
