Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index,Performance Index Faixa,Sample Question Papers Practiced Faixa,Hours Studied Faixa,Extracurricular Activities Faixa,Sleep Hours Faixa
8,60,1,7,1,56,2,1,1,1,1
1,86,1,6,1,63,2,1,1,1,1
4,63,1,5,9,47,1,1,1,1,1
4,56,1,5,8,40,1,1,1,1,1
1,57,0,8,0,31,1,1,1,1,1
3,73,0,9,9,56,2,1,1,1,1
5,51,1,6,4,36,1,1,1,1,1
6,55,0,4,6,41,1,1,1,1,1
9,43,0,7,9,43,1,1,1,1,1
9,64,0,4,5,61,2,1,1,1,1
9,73,1,6,5,69,2,1,1,1,1
1,67,0,4,5,44,1,1,1,1,1
9,85,0,8,7,82,3,1,1,1,1
8,50,1,5,6,48,1,1,1,1,1
2,52,0,8,4,27,1,1,1,1,1
1,70,0,7,9,45,1,1,1,1,1
1,99,0,8,1,75,2,1,1,1,1
6,64,1,6,9,54,2,1,1,1,1
9,78,1,6,5,76,2,1,1,1,1
7,49,0,7,9,44,1,1,1,1,1
5,63,1,7,4,50,2,1,1,1,1
2,40,1,5,3,17,1,1,1,1,1
1,92,1,4,9,66,2,1,1,1,1
2,64,0,5,4,42,1,1,1,1,1
1,67,0,8,8,42,1,1,1,1,1
3,75,1,4,1,56,2,1,1,1,1
6,57,0,7,5,48,1,1,1,1,1
8,45,1,6,8,40,1,1,1,1,1
3,41,1,8,9,24,1,1,1,1,1
9,42,0,5,4,38,1,1,1,1,1
5,85,1,9,5,73,2,1,1,1,1
7,47,1,9,9,40,1,1,1,1,1
8,70,1,7,3,62,2,1,1,1,1
3,87,1,4,4,65,2,1,1,1,1
2,58,0,9,7,37,1,1,1,1,1
2,89,1,4,0,68,2,1,1,1,1
5,45,0,6,0,30,1,1,1,1,1
1,53,1,7,9,31,1,1,1,1,1
2,42,0,7,3,15,1,1,1,1,1
9,87,1,8,9,89,3,1,1,1,1
7,40,1,8,2,33,1,1,1,1,1
6,83,0,4,4,72,2,1,1,1,1
9,69,0,9,9,64,2,1,1,1,1
7,85,1,9,7,78,2,1,1,1,1
5,58,1,5,0,40,1,1,1,1,1
9,93,1,4,4,91,3,1,1,1,1
6,58,1,9,4,49,1,1,1,1,1
6,48,1,8,1,38,1,1,1,1,1
4,46,0,8,4,28,1,1,1,1,1
1,85,0,8,7,62,2,1,1,1,1
5,76,1,4,9,62,2,1,1,1,1
9,89,0,7,6,89,3,1,1,1,1
8,80,0,5,1,74,2,1,1,1,1
8,92,1,5,5,85,3,1,1,1,1
5,46,0,8,9,33,1,1,1,1,1
9,48,1,6,0,41,1,1,1,1,1
3,43,0,4,9,24,1,1,1,1,1
3,64,0,9,9,47,1,1,1,1,1
1,88,0,9,2,65,2,1,1,1,1
9,51,0,7,5,50,2,1,1,1,1
6,45,0,8,8,35,1,1,1,1,1
2,57,1,6,0,30,1,1,1,1,1
8,79,0,8,5,76,2,1,1,1,1
9,60,1,6,1,55,2,1,1,1,1
9,54,0,5,8,49,1,1,1,1,1
2,42,0,6,1,19,1,1,1,1,1
2,41,0,5,2,15,1,1,1,1,1
7,95,1,5,1,86,3,1,1,1,1
4,94,0,4,3,77,2,1,1,1,1
1,80,0,6,3,55,2,1,1,1,1
8,79,1,7,9,77,2,1,1,1,1
2,98,1,7,0,74,2,1,1,1,1
3,43,1,6,7,23,1,1,1,1,1
5,71,0,4,4,56,2,1,1,1,1
3,41,0,7,7,18,1,1,1,1,1
7,85,0,8,5,76,2,1,1,1,1
7,68,0,7,1,57,2,1,1,1,1
2,41,1,4,6,13,1,1,1,1,1
7,73,1,5,9,64,2,1,1,1,1
6,66,0,5,8,54,2,1,1,1,1
9,99,1,5,6,97,3,1,1,1,1
9,93,1,4,4,89,3,1,1,1,1
2,78,1,5,3,53,2,1,1,1,1
7,83,0,5,7,74,2,1,1,1,1
5,77,1,4,5,61,2,1,1,1,1
6,57,0,8,4,41,1,1,1,1,1
1,75,0,7,6,48,1,1,1,1,1
7,58,0,4,2,48,1,1,1,1,1
6,66,1,4,8,54,2,1,1,1,1
4,84,1,6,3,67,2,1,1,1,1
1,59,1,5,3,34,1,1,1,1,1
9,60,1,9,7,60,2,1,1,1,1
4,62,0,8,5,46,1,1,1,1,1
2,69,0,9,0,45,1,1,1,1,1
8,64,0,6,1,56,2,1,1,1,1
2,70,1,8,8,49,1,1,1,1,1
5,66,1,5,5,49,1,1,1,1,1
6,73,1,9,6,65,2,1,1,1,1
8,47,0,5,8,39,1,1,1,1,1
1,58,0,5,2,33,1,1,1,1,1
1,80,1,7,4,55,2,1,1,1,1
4,65,0,8,4,50,2,1,1,1,1
5,67,0,8,9,52,2,1,1,1,1
9,43,1,6,6,43,1,1,1,1,1
7,70,1,4,1,58,2,1,1,1,1
7,55,0,5,3,45,1,1,1,1,1
8,90,1,5,3,81,3,1,1,1,1
5,49,0,9,7,36,1,1,1,1,1
5,77,1,6,9,64,2,1,1,1,1
1,87,0,8,2,57,2,1,1,1,1
9,49,1,7,1,46,1,1,1,1,1
6,84,1,8,8,76,2,1,1,1,1
9,48,1,7,3,43,1,1,1,1,1
3,78,0,7,8,58,2,1,1,1,1
5,75,0,8,5,61,2,1,1,1,1
2,90,1,9,0,72,2,1,1,1,1
5,97,0,5,2,82,3,1,1,1,1
8,75,0,7,6,69,2,1,1,1,1
2,58,1,9,8,35,1,1,1,1,1
8,99,1,6,7,91,3,1,1,1,1
4,58,1,6,4,40,1,1,1,1,1
1,51,0,7,7,26,1,1,1,1,1
5,52,1,5,1,34,1,1,1,1,1
1,64,0,7,2,35,1,1,1,1,1
7,75,0,6,7,67,2,1,1,1,1
8,64,0,6,8,60,2,1,1,1,1
3,67,1,8,9,48,1,1,1,1,1
3,81,1,5,7,62,2,1,1,1,1
7,92,0,8,3,84,3,1,1,1,1
4,78,0,9,5,67,2,1,1,1,1
3,69,1,9,4,50,2,1,1,1,1
8,44,1,9,3,42,1,1,1,1,1
3,56,1,4,8,37,1,1,1,1,1
7,57,1,9,9,50,2,1,1,1,1
2,82,1,7,2,61,2,1,1,1,1
1,86,1,8,0,61,2,1,1,1,1
6,60,1,9,6,48,1,1,1,1,1
8,61,1,5,9,56,2,1,1,1,1
1,78,1,9,7,54,2,1,1,1,1
9,89,0,7,2,86,3,1,1,1,1
3,97,1,7,2,77,2,1,1,1,1
3,96,1,7,5,77,2,1,1,1,1
4,45,0,7,1,25,1,1,1,1,1
1,89,1,7,5,67,2,1,1,1,1
9,55,1,5,4,51,2,1,1,1,1
3,41,0,4,6,20,1,1,1,1,1
4,90,1,6,8,74,2,1,1,1,1
1,40,0,4,8,12,1,1,1,1,1
4,96,0,6,0,78,2,1,1,1,1
1,69,1,8,6,48,1,1,1,1,1
5,97,0,7,2,79,2,1,1,1,1
5,82,0,8,3,66,2,1,1,1,1
7,91,0,8,1,82,3,1,1,1,1
8,76,0,6,0,67,2,1,1,1,1
4,87,1,5,9,75,2,1,1,1,1
7,62,0,7,2,52,2,1,1,1,1
4,40,0,9,9,25,1,1,1,1,1
3,58,1,8,8,39,1,1,1,1,1
6,85,0,4,0,66,2,1,1,1,1
4,42,1,7,2,24,1,1,1,1,1
3,41,0,5,4,17,1,1,1,1,1
9,95,1,7,2,93,3,1,1,1,1
5,76,0,9,3,62,2,1,1,1,1
7,56,1,9,3,47,1,1,1,1,1
6,67,0,8,0,55,2,1,1,1,1
5,57,1,4,5,41,1,1,1,1,1
7,72,1,8,6,67,2,1,1,1,1
6,54,1,5,6,43,1,1,1,1,1
2,61,1,6,5,42,1,1,1,1,1
3,80,1,9,6,64,2,1,1,1,1
2,66,0,4,2,42,1,1,1,1,1
3,94,0,9,4,77,2,1,1,1,1
1,76,1,5,6,52,2,1,1,1,1
8,71,1,5,9,62,2,1,1,1,1
6,99,0,9,4,90,3,1,1,1,1
2,84,0,8,9,60,2,1,1,1,1
8,58,1,9,1,49,1,1,1,1,1
6,67,0,8,5,54,2,1,1,1,1
7,67,1,9,6,61,2,1,1,1,1
1,95,1,8,1,67,2,1,1,1,1
7,49,1,6,9,42,1,1,1,1,1
3,59,0,7,7,43,1,1,1,1,1
8,64,1,7,4,58,2,1,1,1,1
6,60,0,8,7,50,2,1,1,1,1
4,53,0,8,2,34,1,1,1,1,1
8,61,0,6,1,51,2,1,1,1,1
9,92,0,7,6,89,3,1,1,1,1
2,65,1,6,4,41,1,1,1,1,1
6,83,1,5,4,70,2,1,1,1,1
5,50,0,9,7,35,1,1,1,1,1
5,94,1,7,8,79,2,1,1,1,1
3,46,0,8,7,26,1,1,1,1,1
8,56,1,4,9,46,1,1,1,1,1
8,57,1,5,1,51,2,1,1,1,1
5,46,1,9,9,30,1,1,1,1,1
8,95,1,4,6,88,3,1,1,1,1
8,59,1,6,4,55,2,1,1,1,1
3,77,1,9,6,60,2,1,1,1,1
2,50,0,6,2,26,1,1,1,1,1
9,83,1,6,3,85,3,1,1,1,1
2,97,1,8,6,76,2,1,1,1,1
9,55,1,6,1,53,2,1,1,1,1
4,90,0,4,1,70,2,1,1,1,1
2,94,1,5,0,64,2,1,1,1,1
1,66,1,8,0,41,1,1,1,1,1
4,90,1,5,0,73,2,1,1,1,1
9,50,0,6,5,47,1,1,1,1,1
9,55,1,7,4,49,1,1,1,1,1
4,62,0,9,9,53,2,1,1,1,1
9,99,0,8,7,95,3,1,1,1,1
6,98,1,6,4,87,3,1,1,1,1
1,51,1,8,0,26,1,1,1,1,1
6,98,0,7,7,89,3,1,1,1,1
9,79,0,4,5,73,2,1,1,1,1
2,42,1,4,7,19,1,1,1,1,1
6,41,1,9,1,33,1,1,1,1,1
2,99,0,4,9,75,2,1,1,1,1
4,77,0,7,7,59,2,1,1,1,1
8,87,0,5,5,79,2,1,1,1,1
7,91,0,7,0,82,3,1,1,1,1
9,63,1,7,0,58,2,1,1,1,1
7,68,0,6,9,61,2,1,1,1,1
1,86,1,4,4,59,2,1,1,1,1
2,85,0,8,6,63,2,1,1,1,1
6,73,0,9,3,60,2,1,1,1,1
7,59,1,5,9,55,2,1,1,1,1
3,57,1,8,4,38,1,1,1,1,1
9,53,1,6,9,49,1,1,1,1,1
7,57,1,6,2,48,1,1,1,1,1
6,41,0,5,1,24,1,1,1,1,1
6,40,1,8,1,27,1,1,1,1,1
1,59,1,5,4,34,1,1,1,1,1
5,73,1,5,3,59,2,1,1,1,1
3,80,0,4,1,60,2,1,1,1,1
7,80,0,8,4,75,2,1,1,1,1
3,87,1,4,9,67,2,1,1,1,1
5,50,0,4,8,36,1,1,1,1,1
7,66,0,9,7,60,2,1,1,1,1
3,62,1,4,8,43,1,1,1,1,1
2,77,0,7,8,52,2,1,1,1,1
6,83,1,6,7,73,2,1,1,1,1
8,42,1,6,8,36,1,1,1,1,1
4,51,1,7,3,37,1,1,1,1,1
9,69,0,5,7,66,2,1,1,1,1
8,70,1,8,1,64,2,1,1,1,1
7,62,0,8,8,54,2,1,1,1,1
7,40,0,8,8,31,1,1,1,1,1
3,80,0,4,2,59,2,1,1,1,1
6,59,0,8,5,49,1,1,1,1,1
5,93,1,8,6,80,3,1,1,1,1
1,45,1,8,2,19,1,1,1,1,1
3,50,0,6,4,27,1,1,1,1,1
1,74,1,7,0,51,2,1,1,1,1
4,43,0,9,2,25,1,1,1,1,1
3,68,0,5,7,48,1,1,1,1,1
4,98,1,7,2,82,3,1,1,1,1
9,49,0,8,7,47,1,1,1,1,1
3,90,1,5,8,70,2,1,1,1,1
6,68,0,5,5,57,2,1,1,1,1
6,77,0,7,6,69,2,1,1,1,1
7,40,0,7,5,32,1,1,1,1,1
9,79,0,7,7,78,2,1,1,1,1
7,47,1,9,6,41,1,1,1,1,1
1,96,0,7,9,72,2,1,1,1,1
8,77,0,9,0,71,2,1,1,1,1
5,56,1,4,2,44,1,1,1,1,1
9,58,0,6,2,57,2,1,1,1,1
5,72,0,9,2,57,2,1,1,1,1
5,54,0,6,3,41,1,1,1,1,1
2,84,0,8,0,62,2,1,1,1,1
3,70,0,4,1,48,1,1,1,1,1
9,60,0,5,4,59,2,1,1,1,1
7,42,1,7,5,34,1,1,1,1,1
1,41,0,8,8,17,1,1,1,1,1
3,74,1,5,1,54,2,1,1,1,1
2,80,0,6,8,55,2,1,1,1,1
1,98,1,5,6,73,2,1,1,1,1
9,55,1,7,8,50,2,1,1,1,1
8,95,1,7,3,91,3,1,1,1,1
5,84,1,9,6,73,2,1,1,1,1
2,90,0,9,0,70,2,1,1,1,1
1,98,0,6,7,74,2,1,1,1,1
7,89,0,7,6,86,3,1,1,1,1
2,60,1,4,6,34,1,1,1,1,1
1,51,1,8,1,25,1,1,1,1,1
2,67,1,6,9,47,1,1,1,1,1
7,51,1,6,8,45,1,1,1,1,1
7,72,1,5,7,62,2,1,1,1,1
6,59,1,6,0,49,1,1,1,1,1
5,79,1,8,0,62,2,1,1,1,1
3,88,0,4,4,65,2,1,1,1,1
3,60,1,5,1,40,1,1,1,1,1
9,99,0,8,0,97,3,1,1,1,1
4,91,0,9,9,79,2,1,1,1,1
9,93,1,6,7,93,3,1,1,1,1
4,78,1,7,3,60,2,1,1,1,1
2,80,1,9,1,61,2,1,1,1,1
4,88,1,7,4,73,2,1,1,1,1
6,98,0,8,5,89,3,1,1,1,1
6,81,1,4,7,71,2,1,1,1,1
5,75,0,7,6,61,2,1,1,1,1
1,61,1,8,6,39,1,1,1,1,1
3,65,0,5,0,44,1,1,1,1,1
5,46,0,6,2,32,1,1,1,1,1
6,46,0,4,2,35,1,1,1,1,1
1,47,0,4,6,20,1,1,1,1,1
9,65,0,5,1,62,2,1,1,1,1
3,63,1,4,9,42,1,1,1,1,1
3,63,1,8,6,43,1,1,1,1,1
2,79,1,4,8,56,2,1,1,1,1
8,87,0,4,0,79,2,1,1,1,1
3,51,1,4,1,30,1,1,1,1,1
6,86,0,8,5,73,2,1,1,1,1
2,47,0,9,1,25,1,1,1,1,1
7,93,1,6,1,84,3,1,1,1,1
4,48,0,7,4,27,1,1,1,1,1
9,42,1,9,6,41,1,1,1,1,1
9,93,0,4,3,92,3,1,1,1,1
7,60,1,5,5,53,2,1,1,1,1
8,70,0,5,2,63,2,1,1,1,1
3,87,1,8,3,67,2,1,1,1,1
5,86,1,6,3,74,2,1,1,1,1
2,63,0,4,3,37,1,1,1,1,1
7,43,0,8,0,33,1,1,1,1,1
8,59,0,7,3,58,2,1,1,1,1
9,55,1,6,3,55,2,1,1,1,1
7,49,1,6,5,40,1,1,1,1,1
8,82,0,8,8,79,2,1,1,1,1
9,65,1,9,9,68,2,1,1,1,1
6,68,1,5,5,57,2,1,1,1,1
2,44,0,9,5,20,1,1,1,1,1
2,50,1,6,6,28,1,1,1,1,1
4,68,1,5,6,50,2,1,1,1,1
9,84,1,6,0,80,3,1,1,1,1
7,54,0,6,7,44,1,1,1,1,1
2,45,1,6,0,19,1,1,1,1,1
8,87,0,7,8,81,3,1,1,1,1
7,54,1,5,3,46,1,1,1,1,1
9,82,1,7,8,83,3,1,1,1,1
8,59,1,5,7,58,2,1,1,1,1
3,73,1,7,8,53,2,1,1,1,1
1,99,1,7,5,73,2,1,1,1,1
2,99,0,7,8,79,2,1,1,1,1
2,41,1,8,3,15,1,1,1,1,1
4,83,1,7,2,62,2,1,1,1,1
6,55,1,9,2,46,1,1,1,1,1
4,58,1,9,7,41,1,1,1,1,1
9,73,0,6,1,68,2,1,1,1,1
4,88,1,4,5,72,2,1,1,1,1
6,53,1,7,8,43,1,1,1,1,1
6,63,1,4,8,51,2,1,1,1,1
1,67,1,4,7,38,1,1,1,1,1
8,87,0,6,7,80,3,1,1,1,1
3,71,0,4,0,48,1,1,1,1,1
6,76,1,4,6,63,2,1,1,1,1
3,49,1,9,0,31,1,1,1,1,1
2,88,1,4,8,66,2,1,1,1,1
5,84,1,5,2,69,2,1,1,1,1
1,87,1,7,0,62,2,1,1,1,1
9,48,0,7,7,49,1,1,1,1,1
7,63,0,4,6,54,2,1,1,1,1
3,75,1,6,1,57,2,1,1,1,1
4,95,1,5,6,77,2,1,1,1,1
6,68,1,6,4,56,2,1,1,1,1
3,99,0,6,6,79,2,1,1,1,1
7,68,1,4,9,60,2,1,1,1,1
6,97,1,8,6,88,3,1,1,1,1
9,87,0,4,1,83,3,1,1,1,1
5,62,0,9,1,43,1,1,1,1,1
4,66,1,8,6,48,1,1,1,1,1
3,70,1,5,2,50,2,1,1,1,1
1,82,1,8,3,61,2,1,1,1,1
3,46,1,4,6,24,1,1,1,1,1
3,88,0,4,1,71,2,1,1,1,1
7,93,0,6,1,81,3,1,1,1,1
7,84,1,4,8,76,2,1,1,1,1
1,43,0,9,0,17,1,1,1,1,1
3,53,1,4,2,30,1,1,1,1,1
8,81,0,7,9,78,2,1,1,1,1
9,81,1,7,3,78,2,1,1,1,1
7,49,1,6,4,37,1,1,1,1,1
7,98,0,8,2,86,3,1,1,1,1
8,83,0,8,8,77,2,1,1,1,1
6,73,0,7,4,63,2,1,1,1,1
3,65,0,9,6,46,1,1,1,1,1
1,62,0,5,6,38,1,1,1,1,1
7,48,1,9,8,41,1,1,1,1,1
1,76,1,7,1,51,2,1,1,1,1
1,47,0,9,2,24,1,1,1,1,1
9,92,1,5,3,88,3,1,1,1,1
7,53,1,8,7,50,2,1,1,1,1
4,46,1,7,0,30,1,1,1,1,1
6,46,1,4,8,32,1,1,1,1,1
1,48,0,5,4,18,1,1,1,1,1
7,42,1,5,3,29,1,1,1,1,1
6,53,1,5,7,41,1,1,1,1,1
4,56,1,8,8,37,1,1,1,1,1
7,89,1,9,2,85,3,1,1,1,1
3,83,0,6,3,67,2,1,1,1,1
1,61,1,4,0,30,1,1,1,1,1
4,85,1,7,2,69,2,1,1,1,1
3,65,1,9,9,43,1,1,1,1,1
1,97,0,5,4,72,2,1,1,1,1
2,67,0,8,7,47,1,1,1,1,1
5,84,1,5,0,69,2,1,1,1,1
8,53,1,9,0,48,1,1,1,1,1
1,48,0,7,2,20,1,1,1,1,1
4,90,1,4,8,73,2,1,1,1,1
4,65,0,5,8,49,1,1,1,1,1
5,41,1,8,0,26,1,1,1,1,1
7,50,1,8,3,44,1,1,1,1,1
8,56,0,6,7,49,1,1,1,1,1
6,73,1,8,1,61,2,1,1,1,1
1,58,1,6,3,28,1,1,1,1,1
7,78,1,4,6,74,2,1,1,1,1
3,57,0,7,6,33,1,1,1,1,1
6,52,0,6,4,42,1,1,1,1,1
8,44,1,5,6,39,1,1,1,1,1
7,89,1,9,5,82,3,1,1,1,1
6,62,1,5,1,48,1,1,1,1,1
9,97,1,7,8,95,3,1,1,1,1
9,95,0,8,4,92,3,1,1,1,1
1,63,0,9,1,36,1,1,1,1,1
1,68,0,5,5,37,1,1,1,1,1
1,87,1,9,9,65,2,1,1,1,1
8,86,1,6,4,82,3,1,1,1,1
7,47,0,7,1,37,1,1,1,1,1
3,65,1,5,9,45,1,1,1,1,1
2,54,1,8,9,34,1,1,1,1,1
4,96,0,9,6,78,2,1,1,1,1
3,40,1,8,9,18,1,1,1,1,1
7,67,0,9,1,59,2,1,1,1,1
8,88,1,5,6,82,3,1,1,1,1
6,86,1,7,5,75,2,1,1,1,1
3,85,1,4,3,65,2,1,1,1,1
6,53,1,5,3,40,1,1,1,1,1
2,81,1,8,5,60,2,1,1,1,1
7,73,0,4,8,67,2,1,1,1,1
7,98,0,7,9,95,3,1,1,1,1
4,70,1,8,5,56,2,1,1,1,1
8,45,1,7,5,35,1,1,1,1,1
4,88,0,9,0,73,2,1,1,1,1
7,44,0,5,4,37,1,1,1,1,1
4,70,1,7,0,53,2,1,1,1,1
5,76,0,8,8,62,2,1,1,1,1
7,54,0,5,9,44,1,1,1,1,1
3,54,0,8,3,36,1,1,1,1,1
5,91,1,8,1,76,2,1,1,1,1
3,82,0,4,8,60,2,1,1,1,1
5,44,0,6,5,28,1,1,1,1,1
3,67,0,7,9,48,1,1,1,1,1
7,72,0,7,2,62,2,1,1,1,1
1,50,1,4,1,19,1,1,1,1,1
9,82,0,9,5,80,3,1,1,1,1
9,45,0,7,9,46,1,1,1,1,1
5,62,0,4,5,47,1,1,1,1,1
9,79,1,7,8,79,2,1,1,1,1
6,41,1,7,4,27,1,1,1,1,1
5,54,1,8,8,43,1,1,1,1,1
3,62,0,4,4,43,1,1,1,1,1
8,61,0,9,1,56,2,1,1,1,1
4,48,0,7,0,27,1,1,1,1,1
3,86,1,9,8,70,2,1,1,1,1
6,79,0,6,9,70,2,1,1,1,1
8,69,0,4,6,61,2,1,1,1,1
9,55,1,4,2,53,2,1,1,1,1
6,98,0,4,5,87,3,1,1,1,1
5,85,0,8,9,68,2,1,1,1,1
2,86,1,4,3,61,2,1,1,1,1
2,91,1,8,8,70,2,1,1,1,1
9,69,1,6,1,65,2,1,1,1,1
2,84,1,5,3,61,2,1,1,1,1
2,48,1,8,0,27,1,1,1,1,1
3,40,0,7,6,22,1,1,1,1,1
3,98,1,4,3,81,3,1,1,1,1
4,77,0,5,4,60,2,1,1,1,1
7,47,0,8,0,41,1,1,1,1,1
9,98,1,9,1,98,3,1,1,1,1
2,98,1,9,3,79,2,1,1,1,1
4,91,0,7,1,77,2,1,1,1,1
9,57,0,5,0,51,2,1,1,1,1
2,66,0,6,9,43,1,1,1,1,1
1,57,1,8,0,27,1,1,1,1,1
8,71,0,9,5,69,2,1,1,1,1
9,97,1,9,1,98,3,1,1,1,1
7,88,0,8,2,80,3,1,1,1,1
8,71,0,9,4,68,2,1,1,1,1
4,92,0,6,2,76,2,1,1,1,1
4,87,1,9,5,72,2,1,1,1,1
2,84,1,8,6,64,2,1,1,1,1
8,93,0,4,9,87,3,1,1,1,1
2,75,0,9,5,53,2,1,1,1,1
9,75,0,8,1,71,2,1,1,1,1
4,60,1,4,8,40,1,1,1,1,1
1,85,1,9,1,58,2,1,1,1,1
4,71,1,9,5,55,2,1,1,1,1
3,70,1,8,8,50,2,1,1,1,1
6,76,1,7,8,64,2,1,1,1,1
7,55,0,7,1,44,1,1,1,1,1
8,85,0,5,8,79,2,1,1,1,1
2,85,0,7,7,65,2,1,1,1,1
6,53,1,6,6,37,1,1,1,1,1
6,96,0,5,7,85,3,1,1,1,1
5,63,1,7,9,48,1,1,1,1,1
7,64,1,4,7,55,2,1,1,1,1
3,85,0,8,0,64,2,1,1,1,1
4,90,0,7,8,74,2,1,1,1,1
9,74,1,4,5,67,2,1,1,1,1
4,56,1,5,0,38,1,1,1,1,1
3,85,0,8,0,65,2,1,1,1,1
2,81,1,7,6,60,2,1,1,1,1
5,84,1,5,9,72,2,1,1,1,1
4,93,1,7,1,73,2,1,1,1,1
8,43,0,5,5,34,1,1,1,1,1
7,50,1,7,4,45,1,1,1,1,1
6,86,1,4,4,75,2,1,1,1,1
2,54,1,6,9,28,1,1,1,1,1
3,69,1,4,5,48,1,1,1,1,1
9,63,1,8,7,64,2,1,1,1,1
9,41,1,7,4,42,1,1,1,1,1
5,82,1,6,7,72,2,1,1,1,1
3,73,0,6,4,52,2,1,1,1,1
2,62,0,8,9,40,1,1,1,1,1
8,70,0,8,5,61,2,1,1,1,1
6,76,1,6,7,66,2,1,1,1,1
7,52,0,8,1,43,1,1,1,1,1
1,72,0,8,6,49,1,1,1,1,1
1,46,1,7,2,16,1,1,1,1,1
2,71,0,4,8,46,1,1,1,1,1
3,46,1,9,9,28,1,1,1,1,1
1,81,1,5,6,57,2,1,1,1,1
5,77,1,6,2,62,2,1,1,1,1
3,91,0,5,7,76,2,1,1,1,1
1,83,1,6,9,56,2,1,1,1,1
8,52,0,6,1,44,1,1,1,1,1
6,63,1,4,9,49,1,1,1,1,1
9,67,1,6,7,64,2,1,1,1,1
3,71,0,6,6,52,2,1,1,1,1
9,82,1,4,4,79,2,1,1,1,1
9,57,0,8,3,52,2,1,1,1,1
1,73,1,9,9,52,2,1,1,1,1
3,87,1,5,9,71,2,1,1,1,1
6,73,1,6,0,59,2,1,1,1,1
8,90,1,4,3,90,3,1,1,1,1
4,77,1,6,5,58,2,1,1,1,1
5,40,1,4,5,25,1,1,1,1,1
9,82,1,5,1,78,2,1,1,1,1
6,89,1,7,8,77,2,1,1,1,1
7,81,0,8,0,73,2,1,1,1,1
7,70,0,7,3,61,2,1,1,1,1
4,89,0,4,3,71,2,1,1,1,1
4,99,1,6,1,82,3,1,1,1,1
4,40,0,8,7,25,1,1,1,1,1
5,90,0,5,1,76,2,1,1,1,1
5,55,1,9,1,39,1,1,1,1,1
8,97,0,8,1,91,3,1,1,1,1
9,78,1,6,0,73,2,1,1,1,1
2,54,0,7,4,34,1,1,1,1,1
7,72,0,4,3,64,2,1,1,1,1
1,62,0,7,1,36,1,1,1,1,1
1,92,0,8,0,67,2,1,1,1,1
4,80,0,9,0,63,2,1,1,1,1
7,73,1,6,1,64,2,1,1,1,1
2,56,0,4,0,29,1,1,1,1,1
2,64,1,6,8,41,1,1,1,1,1
1,95,0,6,1,70,2,1,1,1,1
2,81,1,9,2,57,2,1,1,1,1
7,45,0,8,8,36,1,1,1,1,1
9,70,0,7,4,67,2,1,1,1,1
6,44,0,6,7,29,1,1,1,1,1
2,79,0,6,6,58,2,1,1,1,1
9,79,0,6,5,77,2,1,1,1,1
7,69,1,4,1,60,2,1,1,1,1
1,44,0,6,3,16,1,1,1,1,1
9,51,0,6,8,50,2,1,1,1,1
2,46,1,8,6,25,1,1,1,1,1
4,84,0,6,2,68,2,1,1,1,1
9,52,0,9,5,52,2,1,1,1,1
4,88,0,9,7,72,2,1,1,1,1
3,43,0,6,7,21,1,1,1,1,1
1,89,0,9,7,63,2,1,1,1,1
7,81,1,8,7,74,2,1,1,1,1
6,42,0,4,9,24,1,1,1,1,1
4,51,1,9,5,33,1,1,1,1,1
6,40,0,9,9,29,1,1,1,1,1
6,66,0,7,2,53,2,1,1,1,1
4,82,1,8,8,68,2,1,1,1,1
6,89,0,9,2,75,2,1,1,1,1
8,52,0,4,3,41,1,1,1,1,1
3,56,1,7,9,34,1,1,1,1,1
4,47,0,6,0,29,1,1,1,1,1
1,71,0,8,1,44,1,1,1,1,1
4,59,1,9,5,42,1,1,1,1,1
9,90,1,6,0,90,3,1,1,1,1
8,56,0,8,8,52,2,1,1,1,1
4,73,0,7,7,55,2,1,1,1,1
7,74,0,9,1,63,2,1,1,1,1
3,74,1,4,1,56,2,1,1,1,1
9,77,1,8,7,76,2,1,1,1,1
4,81,0,4,7,62,2,1,1,1,1
2,63,0,6,0,39,1,1,1,1,1
5,93,0,6,4,78,2,1,1,1,1
2,57,1,7,1,35,1,1,1,1,1
6,89,1,7,0,74,2,1,1,1,1
1,85,1,5,2,58,2,1,1,1,1
6,87,0,5,2,72,2,1,1,1,1
4,78,0,7,9,62,2,1,1,1,1
3,72,0,9,8,52,2,1,1,1,1
2,88,1,6,9,65,2,1,1,1,1
7,62,0,4,0,50,2,1,1,1,1
9,64,1,7,1,61,2,1,1,1,1
3,76,0,9,8,57,2,1,1,1,1
6,66,1,4,4,51,2,1,1,1,1
9,40,0,5,8,37,1,1,1,1,1
2,60,0,4,5,40,1,1,1,1,1
7,98,1,7,9,91,3,1,1,1,1
5,88,0,6,9,77,2,1,1,1,1
5,49,1,7,2,31,1,1,1,1,1
7,70,0,8,7,61,2,1,1,1,1
9,83,0,9,8,85,3,1,1,1,1
4,64,0,9,1,47,1,1,1,1,1
9,59,1,9,8,57,2,1,1,1,1
9,96,0,8,3,95,3,1,1,1,1
4,41,1,8,7,23,1,1,1,1,1
3,94,0,6,4,74,2,1,1,1,1
2,87,0,9,5,67,2,1,1,1,1
9,54,1,7,3,52,2,1,1,1,1
2,67,0,8,4,50,2,1,1,1,1
6,52,0,7,0,38,1,1,1,1,1
5,89,1,5,2,76,2,1,1,1,1
5,99,1,9,3,88,3,1,1,1,1
