Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index
1,91,0,4,2,4
8,48,0,9,6,2
2,47,1,4,3,2
1,85,1,4,4,3
7,58,0,5,9,3
9,90,1,7,5,5
9,47,0,5,7,3
3,73,1,8,1,3
6,96,0,6,3,5
7,43,1,4,3,2
9,70,1,8,5,4
2,77,0,9,3,3
8,42,0,8,4,2
7,74,1,7,4,4
4,58,1,4,7,2
2,82,1,5,3,4
8,68,1,4,5,4
5,49,0,6,6,2
6,51,1,4,7,2
7,85,1,8,8,4
1,69,0,8,9,3
8,69,0,5,7,4
4,99,0,5,3,4
9,57,0,5,3,3
1,63,0,9,9,2
2,71,0,6,4,3
6,48,1,9,2,2
1,86,1,9,1,4
4,63,1,9,1,3
8,65,0,4,8,3
5,42,0,7,7,2
9,62,1,4,5,3
6,50,1,5,8,2
1,49,0,6,4,2
6,89,0,9,9,4
6,75,1,4,0,4
6,99,1,8,7,5
8,52,1,9,2,3
6,68,1,4,8,3
5,77,1,8,0,4
2,98,0,4,2,4
4,92,1,4,0,4
5,52,1,9,0,2
4,96,0,4,5,5
2,65,1,5,3,3
7,59,0,8,9,3
2,44,0,6,3,1
1,59,1,7,4,2
5,53,1,9,2,2
1,84,0,8,1,4
1,53,0,5,9,2
1,47,0,8,7,1
6,87,1,6,6,4
9,52,1,9,9,3
1,63,1,8,3,2
5,54,1,5,1,2
9,90,1,9,8,5
9,40,0,5,7,2
1,61,1,9,3,2
8,73,1,7,4,4
1,89,0,6,9,4
8,90,1,7,5,5
1,79,1,4,3,3
5,42,1,5,1,2
8,94,0,7,4,5
6,65,0,5,0,3
9,53,1,9,6,3
1,97,1,5,8,4
9,80,1,4,2,4
1,47,0,5,5,2
3,88,0,9,8,4
1,94,1,9,3,4
3,94,1,7,5,4
2,95,1,6,2,4
2,55,1,8,8,2
9,81,0,7,6,4
8,60,0,4,6,3
1,49,1,8,3,2
4,96,0,5,5,4
1,64,0,7,7,2
1,95,1,8,5,4
4,77,1,7,5,3
2,61,1,5,3,2
3,88,1,9,7,4
9,87,0,7,9,5
2,86,1,4,7,4
4,93,1,8,8,4
1,85,1,8,5,4
2,43,1,8,1,2
5,43,0,7,3,2
1,69,1,5,3,3
7,41,1,7,7,2
4,68,0,7,4,3
6,82,1,9,3,4
8,75,1,8,7,4
6,60,1,5,2,3
2,99,0,6,1,4
1,60,1,5,3,2
8,87,1,7,0,5
8,60,1,4,0,3
9,43,0,5,4,2
6,40,1,8,0,2
1,65,1,4,3,2
9,95,1,6,7,5
3,90,0,6,7,4
6,41,0,4,1,2
9,48,1,6,2,3
3,94,1,4,2,4
5,96,0,7,0,5
5,84,1,4,2,4
7,57,0,7,7,3
4,87,0,8,5,4
4,87,0,8,4,4
7,96,1,6,9,5
9,81,0,9,8,4
4,80,0,9,6,4
4,50,1,4,5,2
6,64,1,7,4,3
6,65,1,8,4,3
7,97,0,8,9,5
1,75,0,8,8,3
3,81,1,6,9,4
9,74,0,8,5,4
6,77,1,9,3,4
6,42,1,5,3,2
5,98,1,6,3,5
3,80,1,4,5,3
5,74,1,5,0,3
1,89,0,6,8,4
3,79,0,6,1,3
4,61,1,7,1,3
5,47,0,5,4,2
9,54,0,5,3,3
4,84,1,9,2,4
3,46,0,5,4,2
1,58,0,8,6,2
6,79,1,9,9,4
7,81,0,8,1,4
8,56,0,9,5,3
1,40,0,4,3,1
4,84,0,9,1,4
5,68,0,4,0,3
2,97,1,9,7,4
1,52,1,4,4,2
8,95,1,8,9,5
6,87,1,9,1,4
5,68,1,7,7,3
9,80,0,9,2,4
2,81,0,4,6,3
8,45,1,6,1,2
9,44,1,8,6,2
1,73,1,7,3,3
7,50,0,6,9,3
8,48,0,6,0,2
3,77,0,8,4,3
4,79,0,9,3,4
3,80,0,5,7,3
7,48,0,7,0,2
9,47,1,9,1,3
3,83,0,8,4,4
6,97,1,5,9,5
8,79,1,8,9,4
6,42,0,8,1,2
2,52,0,6,0,2
7,58,0,9,5,3
2,73,0,8,9,3
2,71,0,9,3,3
2,88,0,5,4,4
1,55,0,6,2,2
1,75,0,5,9,3
7,57,1,5,5,3
5,53,1,6,3,2
3,69,0,9,5,3
1,41,1,5,4,1
6,52,0,4,1,2
1,66,1,9,3,3
9,98,1,8,1,5
2,92,0,6,4,4
1,91,0,6,2,4
7,56,0,9,5,3
6,70,1,4,4,3
6,54,1,4,1,2
5,96,0,4,9,4
4,59,1,4,7,2
4,44,0,7,5,2
3,46,1,6,8,2
8,57,0,5,2,3
7,95,1,6,3,5
9,50,0,6,7,3
1,71,0,6,6,3
7,89,0,4,7,4
4,66,1,4,8,3
7,65,0,7,7,3
1,76,1,9,7,3
5,84,0,6,5,4
3,67,0,8,1,3
5,89,0,9,6,4
4,41,1,7,3,2
2,59,1,4,2,2
4,43,1,6,3,2
3,52,0,4,3,2
1,63,1,9,2,2
8,87,0,5,8,5
5,77,0,4,2,4
4,97,0,4,1,5
5,79,0,7,0,4
4,87,0,5,0,4
3,84,1,9,4,4
5,94,1,8,4,4
4,68,0,8,8,3
1,97,0,8,3,4
3,75,1,6,4,3
8,41,0,8,5,2
7,80,0,6,9,4
2,57,0,9,6,2
1,88,0,9,8,4
3,47,1,4,5,2
5,97,0,8,0,5
1,54,1,7,7,2
3,80,1,9,1,4
3,56,1,5,8,2
5,62,1,5,6,3
3,41,0,9,6,2
9,45,0,4,9,3
1,68,0,5,9,3
4,66,1,5,4,3
4,76,1,4,7,4
1,88,1,4,9,3
2,73,0,4,0,3
1,57,0,7,2,2
6,81,0,4,8,4
3,49,1,4,0,2
7,77,1,4,7,4
5,98,0,9,5,5
9,83,1,8,9,5
7,56,1,9,4,3
4,98,0,8,5,5
5,52,1,7,4,2
5,91,1,7,8,4
5,99,0,5,1,5
9,87,1,9,9,5
3,81,1,8,5,4
6,66,1,7,3,3
8,92,1,7,2,5
9,41,0,9,4,2
7,73,0,5,1,4
3,70,1,4,2,3
1,62,0,6,6,2
4,46,0,5,0,2
6,77,0,6,1,3
3,72,1,5,2,3
1,51,1,5,9,2
6,84,0,4,6,4
1,51,0,7,3,2
9,58,0,8,7,3
1,48,0,5,7,1
6,49,1,4,0,2
1,56,0,6,4,2
7,89,1,9,0,5
3,79,1,9,6,4
6,78,1,7,3,4
7,80,1,9,7,4
1,49,1,5,7,2
1,51,1,6,8,2
5,54,1,5,5,2
6,70,0,9,6,4
9,54,1,8,6,3
1,67,0,9,4,2
4,43,0,8,6,2
8,75,0,9,8,4
9,94,0,7,3,5
3,40,0,6,1,1
2,97,1,8,7,4
4,83,1,4,6,4
2,96,0,7,5,4
1,73,0,5,6,3
3,86,0,9,2,4
7,56,1,6,5,3
1,78,0,6,9,3
2,77,1,9,6,3
1,83,1,4,6,3
8,90,0,8,4,5
5,72,1,9,2,3
8,99,1,6,1,5
3,60,1,4,6,2
7,65,0,4,3,3
8,85,0,5,1,4
6,75,0,4,7,4
7,44,0,7,1,2
2,72,0,6,5,3
8,40,0,7,3,2
5,92,0,4,8,4
7,45,0,4,4,2
1,76,1,7,3,3
5,41,0,5,7,2
1,96,1,4,2,4
8,92,1,7,8,5
4,98,0,7,7,4
4,98,1,6,7,4
2,44,1,5,9,2
5,65,0,8,4,3
1,80,1,7,0,3
9,90,0,6,9,5
5,92,1,8,8,5
6,86,1,6,1,4
2,52,0,6,0,2
1,51,1,9,5,2
4,44,1,5,0,1
7,41,0,4,9,2
6,98,0,5,9,5
1,43,1,8,9,1
1,98,1,9,6,4
8,66,0,5,6,4
4,89,1,4,0,4
5,92,0,5,9,4
7,49,0,5,4,2
8,52,0,5,2,3
7,83,1,7,1,4
2,41,1,7,4,1
4,65,1,5,4,3
1,54,0,4,1,2
9,85,1,4,5,5
3,96,0,4,6,4
3,49,1,4,0,2
9,61,0,9,2,3
3,79,0,9,3,3
8,64,1,6,1,3
2,54,0,5,9,2
3,52,1,5,4,2
2,47,1,6,3,2
1,60,1,4,1,2
2,60,1,8,0,2
8,61,1,8,7,3
9,85,0,6,1,5
2,72,1,8,3,3
7,84,0,7,9,4
5,66,1,5,4,3
3,79,0,8,1,3
9,89,0,9,9,5
6,61,1,9,8,3
1,69,0,7,1,3
5,48,1,5,5,2
7,84,1,7,6,4
4,74,1,5,5,3
8,57,0,5,3,3
5,81,0,8,0,4
9,44,0,9,1,3
9,66,0,6,9,4
9,96,1,8,9,5
1,45,1,4,5,1
2,71,0,7,7,3
3,47,0,4,2,2
4,95,1,5,6,4
9,78,0,8,8,4
6,60,1,4,3,3
1,57,0,4,6,2
9,53,0,9,6,3
6,54,0,4,9,3
4,81,1,9,8,4
4,65,1,9,2,3
3,92,0,5,0,4
7,83,0,9,7,4
3,71,0,5,3,3
2,78,0,9,1,3
8,67,0,9,4,4
4,99,0,5,3,5
8,78,0,4,0,4
1,82,0,7,6,3
5,71,1,8,3,3
9,52,1,8,7,3
1,54,1,5,8,2
4,57,1,4,7,2
6,78,0,7,0,4
8,45,1,6,7,2
3,94,1,5,4,4
5,50,0,6,0,2
7,71,1,8,8,4
1,79,1,8,8,3
7,59,1,7,6,3
8,72,1,7,6,4
8,79,1,6,0,4
9,47,0,8,8,3
6,90,0,7,0,4
6,74,0,7,6,4
2,44,1,8,8,2
3,74,1,8,8,3
4,86,1,4,4,4
4,53,0,9,5,2
8,60,1,7,1,3
1,86,1,6,1,4
4,63,1,5,9,3
4,56,1,5,8,2
1,57,0,8,0,2
3,73,0,9,9,3
5,51,1,6,4,2
6,55,0,4,6,3
9,43,0,7,9,3
9,64,0,4,5,4
9,73,1,6,5,4
1,67,0,4,5,3
9,85,0,8,7,5
8,50,1,5,6,3
2,52,0,8,4,2
1,70,0,7,9,3
1,99,0,8,1,4
6,64,1,6,9,3
9,78,1,6,5,4
7,49,0,7,9,3
5,63,1,7,4,3
2,40,1,5,3,1
1,92,1,4,9,4
2,64,0,5,4,3
1,67,0,8,8,3
3,75,1,4,1,3
6,57,0,7,5,3
8,45,1,6,8,2
3,41,1,8,9,2
9,42,0,5,4,2
5,85,1,9,5,4
7,47,1,9,9,2
8,70,1,7,3,4
3,87,1,4,4,4
2,58,0,9,7,2
2,89,1,4,0,4
5,45,0,6,0,2
1,53,1,7,9,2
2,42,0,7,3,1
9,87,1,8,9,5
7,40,1,8,2,2
6,83,0,4,4,4
9,69,0,9,9,4
7,85,1,9,7,4
5,58,1,5,0,2
9,93,1,4,4,5
6,58,1,9,4,3
6,48,1,8,1,2
4,46,0,8,4,2
1,85,0,8,7,4
5,76,1,4,9,4
9,89,0,7,6,5
8,80,0,5,1,4
8,92,1,5,5,5
5,46,0,8,9,2
9,48,1,6,0,3
3,43,0,4,9,2
3,64,0,9,9,3
1,88,0,9,2,4
9,51,0,7,5,3
6,45,0,8,8,2
2,57,1,6,0,2
8,79,0,8,5,4
9,60,1,6,1,3
9,54,0,5,8,3
2,42,0,6,1,1
2,41,0,5,2,1
7,95,1,5,1,5
4,94,0,4,3,4
1,80,0,6,3,3
8,79,1,7,9,4
2,98,1,7,0,4
3,43,1,6,7,2
5,71,0,4,4,3
3,41,0,7,7,1
7,85,0,8,5,4
7,68,0,7,1,3
2,41,1,4,6,1
7,73,1,5,9,4
6,66,0,5,8,3
9,99,1,5,6,5
9,93,1,4,4,5
2,78,1,5,3,3
7,83,0,5,7,4
5,77,1,4,5,4
6,57,0,8,4,3
1,75,0,7,6,3
7,58,0,4,2,3
6,66,1,4,8,3
4,84,1,6,3,4
1,59,1,5,3,2
9,60,1,9,7,3
4,62,0,8,5,3
2,69,0,9,0,3
8,64,0,6,1,3
2,70,1,8,8,3
5,66,1,5,5,3
6,73,1,9,6,4
8,47,0,5,8,2
1,58,0,5,2,2
1,80,1,7,4,3
4,65,0,8,4,3
5,67,0,8,9,3
9,43,1,6,6,3
7,70,1,4,1,3
7,55,0,5,3,3
8,90,1,5,3,5
5,49,0,9,7,2
5,77,1,6,9,4
1,87,0,8,2,3
9,49,1,7,1,3
6,84,1,8,8,4
9,48,1,7,3,3
3,78,0,7,8,3
5,75,0,8,5,4
2,90,1,9,0,4
5,97,0,5,2,5
8,75,0,7,6,4
2,58,1,9,8,2
8,99,1,6,7,5
4,58,1,6,4,2
1,51,0,7,7,2
5,52,1,5,1,2
1,64,0,7,2,2
7,75,0,6,7,4
8,64,0,6,8,3
3,67,1,8,9,3
3,81,1,5,7,4
7,92,0,8,3,5
4,78,0,9,5,4
3,69,1,9,4,3
8,44,1,9,3,3
3,56,1,4,8,2
7,57,1,9,9,3
2,82,1,7,2,4
1,86,1,8,0,4
6,60,1,9,6,3
8,61,1,5,9,3
1,78,1,9,7,3
9,89,0,7,2,5
3,97,1,7,2,4
3,96,1,7,5,4
4,45,0,7,1,2
1,89,1,7,5,4
9,55,1,5,4,3
3,41,0,4,6,1
4,90,1,6,8,4
1,40,0,4,8,1
4,96,0,6,0,4
1,69,1,8,6,3
5,97,0,7,2,4
5,82,0,8,3,4
7,91,0,8,1,5
8,76,0,6,0,4
4,87,1,5,9,4
7,62,0,7,2,3
4,40,0,9,9,2
3,58,1,8,8,2
6,85,0,4,0,4
4,42,1,7,2,2
3,41,0,5,4,1
9,95,1,7,2,5
5,76,0,9,3,4
7,56,1,9,3,3
6,67,0,8,0,3
5,57,1,4,5,3
7,72,1,8,6,4
6,54,1,5,6,3
2,61,1,6,5,3
3,80,1,9,6,4
2,66,0,4,2,3
3,94,0,9,4,4
1,76,1,5,6,3
8,71,1,5,9,4
6,99,0,9,4,5
2,84,0,8,9,3
8,58,1,9,1,3
6,67,0,8,5,3
7,67,1,9,6,4
1,95,1,8,1,4
7,49,1,6,9,3
3,59,0,7,7,3
8,64,1,7,4,3
6,60,0,8,7,3
4,53,0,8,2,2
8,61,0,6,1,3
9,92,0,7,6,5
2,65,1,6,4,3
6,83,1,5,4,4
5,50,0,9,7,2
5,94,1,7,8,4
3,46,0,8,7,2
8,56,1,4,9,3
8,57,1,5,1,3
5,46,1,9,9,2
8,95,1,4,6,5
8,59,1,6,4,3
3,77,1,9,6,3
2,50,0,6,2,2
9,83,1,6,3,5
2,97,1,8,6,4
9,55,1,6,1,3
4,90,0,4,1,4
2,94,1,5,0,4
1,66,1,8,0,3
4,90,1,5,0,4
9,50,0,6,5,3
9,55,1,7,4,3
4,62,0,9,9,3
9,99,0,8,7,5
6,98,1,6,4,5
1,51,1,8,0,2
6,98,0,7,7,5
9,79,0,4,5,4
2,42,1,4,7,1
6,41,1,9,1,2
2,99,0,4,9,4
4,77,0,7,7,3
8,87,0,5,5,4
7,91,0,7,0,5
9,63,1,7,0,3
7,68,0,6,9,4
1,86,1,4,4,3
2,85,0,8,6,4
6,73,0,9,3,3
7,59,1,5,9,3
3,57,1,8,4,2
9,53,1,6,9,3
7,57,1,6,2,3
6,41,0,5,1,2
6,40,1,8,1,2
1,59,1,5,4,2
5,73,1,5,3,3
3,80,0,4,1,3
7,80,0,8,4,4
3,87,1,4,9,4
5,50,0,4,8,2
7,66,0,9,7,3
3,62,1,4,8,3
2,77,0,7,8,3
6,83,1,6,7,4
8,42,1,6,8,2
4,51,1,7,3,2
9,69,0,5,7,4
8,70,1,8,1,4
7,62,0,8,8,3
7,40,0,8,8,2
3,80,0,4,2,3
6,59,0,8,5,3
5,93,1,8,6,4
1,45,1,8,2,1
3,50,0,6,4,2
1,74,1,7,0,3
4,43,0,9,2,2
3,68,0,5,7,3
4,98,1,7,2,5
9,49,0,8,7,3
3,90,1,5,8,4
6,68,0,5,5,3
6,77,0,7,6,4
7,40,0,7,5,2
9,79,0,7,7,4
7,47,1,9,6,3
1,96,0,7,9,4
8,77,0,9,0,4
5,56,1,4,2,3
9,58,0,6,2,3
5,72,0,9,2,3
5,54,0,6,3,3
2,84,0,8,0,4
3,70,0,4,1,3
9,60,0,5,4,3
7,42,1,7,5,2
1,41,0,8,8,1
3,74,1,5,1,3
2,80,0,6,8,3
1,98,1,5,6,4
9,55,1,7,8,3
8,95,1,7,3,5
5,84,1,9,6,4
2,90,0,9,0,4
1,98,0,6,7,4
7,89,0,7,6,5
2,60,1,4,6,2
1,51,1,8,1,2
2,67,1,6,9,3
7,51,1,6,8,3
7,72,1,5,7,4
6,59,1,6,0,3
5,79,1,8,0,4
3,88,0,4,4,4
3,60,1,5,1,2
9,99,0,8,0,5
4,91,0,9,9,4
9,93,1,6,7,5
4,78,1,7,3,3
2,80,1,9,1,4
4,88,1,7,4,4
6,98,0,8,5,5
6,81,1,4,7,4
5,75,0,7,6,4
1,61,1,8,6,2
3,65,0,5,0,3
5,46,0,6,2,2
6,46,0,4,2,2
1,47,0,4,6,1
9,65,0,5,1,4
3,63,1,4,9,3
3,63,1,8,6,3
2,79,1,4,8,3
8,87,0,4,0,4
3,51,1,4,1,2
6,86,0,8,5,4
2,47,0,9,1,2
7,93,1,6,1,5
4,48,0,7,4,2
9,42,1,9,6,3
9,93,0,4,3,5
7,60,1,5,5,3
8,70,0,5,2,4
3,87,1,8,3,4
5,86,1,6,3,4
2,63,0,4,3,2
7,43,0,8,0,2
8,59,0,7,3,3
9,55,1,6,3,3
7,49,1,6,5,2
8,82,0,8,8,4
9,65,1,9,9,4
6,68,1,5,5,3
2,44,0,9,5,1
2,50,1,6,6,2
4,68,1,5,6,3
9,84,1,6,0,4
7,54,0,6,7,3
2,45,1,6,0,1
8,87,0,7,8,5
7,54,1,5,3,3
9,82,1,7,8,5
8,59,1,5,7,3
3,73,1,7,8,3
1,99,1,7,5,4
2,99,0,7,8,4
2,41,1,8,3,1
4,83,1,7,2,4
6,55,1,9,2,3
4,58,1,9,7,3
9,73,0,6,1,4
4,88,1,4,5,4
6,53,1,7,8,3
6,63,1,4,8,3
1,67,1,4,7,2
8,87,0,6,7,4
3,71,0,4,0,3
6,76,1,4,6,4
3,49,1,9,0,2
2,88,1,4,8,4
5,84,1,5,2,4
1,87,1,7,0,4
9,48,0,7,7,3
7,63,0,4,6,3
3,75,1,6,1,3
4,95,1,5,6,4
6,68,1,6,4,3
3,99,0,6,6,4
7,68,1,4,9,3
6,97,1,8,6,5
9,87,0,4,1,5
5,62,0,9,1,3
4,66,1,8,6,3
3,70,1,5,2,3
1,82,1,8,3,4
3,46,1,4,6,2
3,88,0,4,1,4
7,93,0,6,1,5
7,84,1,4,8,4
1,43,0,9,0,1
3,53,1,4,2,2
8,81,0,7,9,4
9,81,1,7,3,4
7,49,1,6,4,2
7,98,0,8,2,5
8,83,0,8,8,4
6,73,0,7,4,4
3,65,0,9,6,3
1,62,0,5,6,2
7,48,1,9,8,3
1,76,1,7,1,3
1,47,0,9,2,2
9,92,1,5,3,5
7,53,1,8,7,3
4,46,1,7,0,2
6,46,1,4,8,2
1,48,0,5,4,1
7,42,1,5,3,2
6,53,1,5,7,3
4,56,1,8,8,2
7,89,1,9,2,5
3,83,0,6,3,4
1,61,1,4,0,2
4,85,1,7,2,4
3,65,1,9,9,3
1,97,0,5,4,4
2,67,0,8,7,3
5,84,1,5,0,4
8,53,1,9,0,3
1,48,0,7,2,1
4,90,1,4,8,4
4,65,0,5,8,3
5,41,1,8,0,2
7,50,1,8,3,3
8,56,0,6,7,3
6,73,1,8,1,4
1,58,1,6,3,2
7,78,1,4,6,4
3,57,0,7,6,2
6,52,0,6,4,3
8,44,1,5,6,2
7,89,1,9,5,5
6,62,1,5,1,3
9,97,1,7,8,5
9,95,0,8,4,5
1,63,0,9,1,2
1,68,0,5,5,2
1,87,1,9,9,4
8,86,1,6,4,5
7,47,0,7,1,2
3,65,1,5,9,3
2,54,1,8,9,2
4,96,0,9,6,4
3,40,1,8,9,1
7,67,0,9,1,3
8,88,1,5,6,5
6,86,1,7,5,4
3,85,1,4,3,4
6,53,1,5,3,2
2,81,1,8,5,3
7,73,0,4,8,4
7,98,0,7,9,5
4,70,1,8,5,3
8,45,1,7,5,2
4,88,0,9,0,4
7,44,0,5,4,2
4,70,1,7,0,3
5,76,0,8,8,4
7,54,0,5,9,3
3,54,0,8,3,2
5,91,1,8,1,4
3,82,0,4,8,3
5,44,0,6,5,2
3,67,0,7,9,3
7,72,0,7,2,4
1,50,1,4,1,1
9,82,0,9,5,4
9,45,0,7,9,3
5,62,0,4,5,3
9,79,1,7,8,4
6,41,1,7,4,2
5,54,1,8,8,3
3,62,0,4,4,3
8,61,0,9,1,3
4,48,0,7,0,2
3,86,1,9,8,4
6,79,0,6,9,4
8,69,0,4,6,4
9,55,1,4,2,3
6,98,0,4,5,5
5,85,0,8,9,4
2,86,1,4,3,4
2,91,1,8,8,4
9,69,1,6,1,4
2,84,1,5,3,4
2,48,1,8,0,2
3,40,0,7,6,2
3,98,1,4,3,5
4,77,0,5,4,3
7,47,0,8,0,3
9,98,1,9,1,5
2,98,1,9,3,4
4,91,0,7,1,4
9,57,0,5,0,3
2,66,0,6,9,3
1,57,1,8,0,2
8,71,0,9,5,4
9,97,1,9,1,5
7,88,0,8,2,4
8,71,0,9,4,4
4,92,0,6,2,4
4,87,1,9,5,4
2,84,1,8,6,4
8,93,0,4,9,5
2,75,0,9,5,3
9,75,0,8,1,4
4,60,1,4,8,2
1,85,1,9,1,3
4,71,1,9,5,3
3,70,1,8,8,3
6,76,1,7,8,4
7,55,0,7,1,3
8,85,0,5,8,4
2,85,0,7,7,4
6,53,1,6,6,2
6,96,0,5,7,5
5,63,1,7,9,3
7,64,1,4,7,3
3,85,0,8,0,4
4,90,0,7,8,4
9,74,1,4,5,4
4,56,1,5,0,2
3,85,0,8,0,4
2,81,1,7,6,3
5,84,1,5,9,4
4,93,1,7,1,4
8,43,0,5,5,2
7,50,1,7,4,3
6,86,1,4,4,4
2,54,1,6,9,2
3,69,1,4,5,3
9,63,1,8,7,4
9,41,1,7,4,3
5,82,1,6,7,4
3,73,0,6,4,3
2,62,0,8,9,2
8,70,0,8,5,4
6,76,1,6,7,4
7,52,0,8,1,3
1,72,0,8,6,3
1,46,1,7,2,1
2,71,0,4,8,3
3,46,1,9,9,2
1,81,1,5,6,3
5,77,1,6,2,4
3,91,0,5,7,4
1,83,1,6,9,3
8,52,0,6,1,3
6,63,1,4,9,3
9,67,1,6,7,4
3,71,0,6,6,3
9,82,1,4,4,4
9,57,0,8,3,3
1,73,1,9,9,3
3,87,1,5,9,4
6,73,1,6,0,3
8,90,1,4,3,5
4,77,1,6,5,3
5,40,1,4,5,2
9,82,1,5,1,4
6,89,1,7,8,4
7,81,0,8,0,4
7,70,0,7,3,4
4,89,0,4,3,4
4,99,1,6,1,5
4,40,0,8,7,2
5,90,0,5,1,4
5,55,1,9,1,2
8,97,0,8,1,5
9,78,1,6,0,4
2,54,0,7,4,2
7,72,0,4,3,4
1,62,0,7,1,2
1,92,0,8,0,4
4,80,0,9,0,4
7,73,1,6,1,4
2,56,0,4,0,2
2,64,1,6,8,3
1,95,0,6,1,4
2,81,1,9,2,3
7,45,0,8,8,2
9,70,0,7,4,4
6,44,0,6,7,2
2,79,0,6,6,3
9,79,0,6,5,4
7,69,1,4,1,3
1,44,0,6,3,1
9,51,0,6,8,3
2,46,1,8,6,2
4,84,0,6,2,4
9,52,0,9,5,3
4,88,0,9,7,4
3,43,0,6,7,2
1,89,0,9,7,4
7,81,1,8,7,4
6,42,0,4,9,2
4,51,1,9,5,2
6,40,0,9,9,2
6,66,0,7,2,3
4,82,1,8,8,4
6,89,0,9,2,4
8,52,0,4,3,3
3,56,1,7,9,2
4,47,0,6,0,2
1,71,0,8,1,3
4,59,1,9,5,3
9,90,1,6,0,5
8,56,0,8,8,3
4,73,0,7,7,3
7,74,0,9,1,4
3,74,1,4,1,3
9,77,1,8,7,4
4,81,0,4,7,4
2,63,0,6,0,2
5,93,0,6,4,4
2,57,1,7,1,2
6,89,1,7,0,4
1,85,1,5,2,3
6,87,0,5,2,4
4,78,0,7,9,4
3,72,0,9,8,3
2,88,1,6,9,4
7,62,0,4,0,3
9,64,1,7,1,4
3,76,0,9,8,3
6,66,1,4,4,3
9,40,0,5,8,2
2,60,0,4,5,2
7,98,1,7,9,5
5,88,0,6,9,4
5,49,1,7,2,2
7,70,0,8,7,4
9,83,0,9,8,5
4,64,0,9,1,3
9,59,1,9,8,3
9,96,0,8,3,5
4,41,1,8,7,2
3,94,0,6,4,4
2,87,0,9,5,4
9,54,1,7,3,3
2,67,0,8,4,3
6,52,0,7,0,2
5,89,1,5,2,4
5,99,1,9,3,5
4,91,0,8,0,4
6,93,1,8,2,5
5,53,1,6,3,3
4,89,0,7,8,4
9,41,1,6,2,2
6,73,1,6,2,4
3,74,0,7,3,3
6,76,1,5,8,4
1,64,1,7,8,2
5,87,0,5,0,4
6,93,0,6,7,5
8,54,1,5,9,3
9,51,0,9,0,3
3,48,1,5,1,2
2,97,1,5,9,4
4,70,1,8,4,3
8,53,1,8,5,3
8,68,0,6,1,4
3,92,0,7,9,4
4,87,1,5,4,4
3,82,0,9,2,4
2,77,1,8,6,3
4,81,1,7,0,4
6,99,0,9,4,5
5,47,0,5,2,2
3,87,1,7,1,4
2,42,0,9,2,1
9,41,1,4,9,2
1,55,0,9,3,2
9,58,0,9,1,3
1,69,1,5,1,3
7,80,0,7,2,4
6,55,0,5,1,3
7,70,1,5,5,3
3,93,1,4,1,4
3,97,1,9,0,4
1,67,1,7,7,3
4,43,1,6,9,2
2,49,1,8,3,2
8,90,0,5,1,5
3,84,1,5,3,4
7,57,1,5,1,3
7,86,1,5,4,4
9,71,0,8,6,4
6,69,1,6,5,3
1,75,1,4,1,3
8,48,0,6,3,3
1,75,0,8,7,3
3,68,1,7,6,3
5,55,0,4,6,2
8,67,0,4,3,4
9,60,1,7,0,3
7,86,1,9,6,5
9,95,1,5,5,5
3,41,0,8,7,1
5,99,1,7,4,5
8,98,0,6,7,5
1,85,1,6,9,4
8,74,0,9,7,4
7,93,1,7,8,5
1,67,0,8,0,3
6,94,1,9,2,5
1,75,1,9,5,3
2,70,1,9,3,3
5,72,0,4,7,3
2,62,0,4,9,2
1,99,1,5,0,4
6,80,0,8,4,4
8,56,1,6,3,3
8,85,0,6,0,4
8,88,1,5,9,5
6,40,0,6,5,2
3,81,0,9,9,4
1,62,0,5,2,2
2,87,0,5,4,4
5,66,0,7,5,3
5,64,1,4,3,3
1,71,0,8,9,3
1,58,0,8,9,2
9,63,0,4,5,4
2,96,0,9,6,4
7,42,1,8,1,2
4,99,0,6,6,5
7,51,0,6,6,3
8,74,1,8,1,4
5,54,1,7,2,2
1,56,0,8,2,2
4,89,1,5,0,4
3,71,0,9,0,3
5,46,0,5,9,2
6,58,1,4,5,3
2,46,0,9,8,2
7,44,1,9,8,3
3,97,1,6,0,4
1,79,0,9,6,3
3,60,0,7,5,2
9,87,1,8,3,5
6,87,0,5,2,4
6,90,1,6,8,5
4,96,1,6,9,5
8,86,1,7,4,5
5,46,1,7,7,2
7,76,0,7,3,4
9,62,0,7,3,3
5,50,0,5,5,2
5,49,0,7,5,2
4,96,0,6,2,5
6,60,0,6,1,3
2,94,1,9,8,4
3,98,0,8,1,4
1,80,1,6,8,3
2,72,1,6,7,3
2,59,1,5,9,2
8,72,0,9,6,4
8,79,1,6,4,4
2,74,0,4,2,3
6,73,1,6,1,4
5,75,0,8,7,3
3,66,0,8,1,3
5,58,0,9,7,3
5,82,0,9,4,4
5,44,0,7,8,2
3,68,1,5,3,3
3,95,0,8,7,4
4,49,0,4,6,2
7,95,1,4,7,5
2,98,0,7,4,4
4,94,0,5,1,4
4,79,0,5,6,4
1,52,0,9,2,2
8,68,0,6,9,4
1,44,1,4,9,1
8,97,0,4,9,5
7,97,1,4,9,5
9,98,0,4,1,5
8,51,1,8,2,3
5,98,1,5,3,5
8,52,1,6,9,3
3,61,0,8,6,3
7,79,0,5,9,4
4,54,1,7,0,2
5,52,0,4,5,2
9,40,0,6,5,2
