Hours Studied,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index,Performance Index Faixa,Sample Question Papers Practiced Faixa,Hours Studied Faixa,Extracurricular Activities Faixa,Sleep Hours Faixa
2,0,2,2,48,1,1,1,1,1
1,0,5,1,58,2,1,1,1,1
4,0,5,3,62,2,1,1,1,1
2,0,2,2,83,3,1,1,1,1
4,0,1,1,68,2,1,1,1,1
1,0,4,4,55,2,1,1,1,1
3,1,5,2,55,2,1,1,1,1
5,1,5,4,49,1,1,1,1,1
1,1,2,5,27,1,1,1,1,1
2,1,1,4,38,1,1,1,1,1
3,0,4,1,66,2,1,1,1,1
4,1,3,4,37,1,1,1,1,1
2,1,2,3,72,2,1,1,1,1
3,0,3,1,34,1,1,1,1,1
4,1,5,5,68,2,1,1,1,1
1,1,5,5,56,2,1,1,1,1
4,1,4,4,52,2,1,1,1,1
4,1,4,4,67,2,1,1,1,1
4,1,3,1,69,2,1,1,1,1
5,0,5,5,45,1,1,1,1,1
3,0,4,1,76,2,1,1,1,1
3,0,4,4,65,2,1,1,1,1
1,1,5,5,26,1,1,1,1,1
2,1,5,5,54,2,1,1,1,1
2,1,1,3,68,2,1,1,1,1
2,0,5,3,34,1,1,1,1,1
4,1,4,1,56,2,1,1,1,1
1,1,3,1,63,2,1,1,1,1
2,1,2,5,47,1,1,1,1,1
2,1,2,5,40,1,1,1,1,1
1,0,5,1,31,1,1,1,1,1
2,0,5,5,56,2,1,1,1,1
3,1,3,3,36,1,1,1,1,1
3,0,1,4,41,1,1,1,1,1
5,0,4,5,43,1,1,1,1,1
5,0,1,3,61,2,1,1,1,1
5,1,3,3,69,2,1,1,1,1
1,0,1,3,44,1,1,1,1,1
5,0,5,4,82,3,1,1,1,1
4,1,2,4,48,1,1,1,1,1
1,0,5,3,27,1,1,1,1,1
1,0,4,5,45,1,1,1,1,1
1,0,5,1,75,2,1,1,1,1
3,1,3,5,54,2,1,1,1,1
5,1,3,3,76,2,1,1,1,1
4,0,4,5,44,1,1,1,1,1
3,1,4,3,50,2,1,1,1,1
1,1,2,2,17,1,1,1,1,1
1,1,1,5,66,2,1,1,1,1
1,0,2,3,42,1,1,1,1,1
1,0,5,5,42,1,1,1,1,1
2,1,1,1,56,2,1,1,1,1
3,0,4,3,48,1,1,1,1,1
4,1,3,5,40,1,1,1,1,1
2,1,5,5,24,1,1,1,1,1
5,0,2,3,38,1,1,1,1,1
3,1,5,3,73,2,1,1,1,1
4,1,5,5,40,1,1,1,1,1
4,1,4,2,62,2,1,1,1,1
2,1,1,3,65,2,1,1,1,1
1,0,5,4,37,1,1,1,1,1
1,1,1,1,68,2,1,1,1,1
3,0,3,1,30,1,1,1,1,1
1,1,4,5,31,1,1,1,1,1
1,0,4,2,15,1,1,1,1,1
5,1,5,5,89,3,1,1,1,1
4,1,5,2,33,1,1,1,1,1
3,0,1,3,72,2,1,1,1,1
5,0,5,5,64,2,1,1,1,1
4,1,5,4,78,2,1,1,1,1
3,1,2,1,40,1,1,1,1,1
5,1,1,3,91,3,1,1,1,1
3,1,5,3,49,1,1,1,1,1
3,1,5,1,38,1,1,1,1,1
2,0,5,3,28,1,1,1,1,1
1,0,5,4,62,2,1,1,1,1
3,1,1,5,62,2,1,1,1,1
5,0,4,4,89,3,1,1,1,1
4,0,2,1,74,2,1,1,1,1
4,1,2,3,85,3,1,1,1,1
3,0,5,5,33,1,1,1,1,1
5,1,3,1,41,1,1,1,1,1
2,0,1,5,24,1,1,1,1,1
2,0,5,5,47,1,1,1,1,1
1,0,5,2,65,2,1,1,1,1
5,0,4,3,50,2,1,1,1,1
3,0,5,5,35,1,1,1,1,1
1,1,3,1,30,1,1,1,1,1
4,0,5,3,76,2,1,1,1,1
5,1,3,1,55,2,1,1,1,1
5,0,2,5,49,1,1,1,1,1
1,0,3,1,19,1,1,1,1,1
1,0,2,2,15,1,1,1,1,1
4,1,2,1,86,3,1,1,1,1
2,0,1,2,77,2,1,1,1,1
1,0,3,2,55,2,1,1,1,1
4,1,4,5,77,2,1,1,1,1
1,1,4,1,74,2,1,1,1,1
2,1,3,4,23,1,1,1,1,1
3,0,1,3,56,2,1,1,1,1
2,0,4,4,18,1,1,1,1,1
4,0,5,3,76,2,1,1,1,1
4,0,4,1,57,2,1,1,1,1
1,1,1,4,13,1,1,1,1,1
4,1,2,5,64,2,1,1,1,1
3,0,2,5,54,2,1,1,1,1
5,1,2,4,97,3,1,1,1,1
5,1,1,3,89,3,1,1,1,1
1,1,2,2,53,2,1,1,1,1
4,0,2,4,74,2,1,1,1,1
3,1,1,3,61,2,1,1,1,1
3,0,5,3,41,1,1,1,1,1
1,0,4,4,48,1,1,1,1,1
4,0,1,2,48,1,1,1,1,1
3,1,1,5,54,2,1,1,1,1
2,1,3,2,67,2,1,1,1,1
1,1,2,2,34,1,1,1,1,1
5,1,5,4,60,2,1,1,1,1
2,0,5,3,46,1,1,1,1,1
1,0,5,1,45,1,1,1,1,1
4,0,3,1,56,2,1,1,1,1
1,1,5,5,49,1,1,1,1,1
3,1,2,3,49,1,1,1,1,1
3,1,5,4,65,2,1,1,1,1
4,0,2,5,39,1,1,1,1,1
1,0,2,2,33,1,1,1,1,1
1,1,4,3,55,2,1,1,1,1
2,0,5,3,50,2,1,1,1,1
3,0,5,5,52,2,1,1,1,1
5,1,3,4,43,1,1,1,1,1
4,1,1,1,58,2,1,1,1,1
4,0,2,2,45,1,1,1,1,1
4,1,2,2,81,3,1,1,1,1
3,0,5,4,36,1,1,1,1,1
3,1,3,5,64,2,1,1,1,1
1,0,5,2,57,2,1,1,1,1
5,1,4,1,46,1,1,1,1,1
3,1,5,5,76,2,1,1,1,1
5,1,4,2,43,1,1,1,1,1
2,0,4,5,58,2,1,1,1,1
3,0,5,3,61,2,1,1,1,1
1,1,5,1,72,2,1,1,1,1
3,0,2,2,82,3,1,1,1,1
4,0,4,4,69,2,1,1,1,1
1,1,5,5,35,1,1,1,1,1
4,1,3,4,91,3,1,1,1,1
2,1,3,3,40,1,1,1,1,1
1,0,4,4,26,1,1,1,1,1
3,1,2,1,34,1,1,1,1,1
1,0,4,2,35,1,1,1,1,1
4,0,3,4,67,2,1,1,1,1
4,0,3,5,60,2,1,1,1,1
2,1,5,5,48,1,1,1,1,1
2,1,2,4,62,2,1,1,1,1
4,0,5,2,84,3,1,1,1,1
2,0,5,3,67,2,1,1,1,1
2,1,5,3,50,2,1,1,1,1
4,1,5,2,42,1,1,1,1,1
2,1,1,5,37,1,1,1,1,1
4,1,5,5,50,2,1,1,1,1
1,1,4,2,61,2,1,1,1,1
1,1,5,1,61,2,1,1,1,1
3,1,5,4,48,1,1,1,1,1
4,1,2,5,56,2,1,1,1,1
1,1,5,4,54,2,1,1,1,1
5,0,4,2,86,3,1,1,1,1
2,1,4,2,77,2,1,1,1,1
2,1,4,3,77,2,1,1,1,1
2,0,4,1,25,1,1,1,1,1
1,1,4,3,67,2,1,1,1,1
5,1,2,3,51,2,1,1,1,1
2,0,1,4,20,1,1,1,1,1
2,1,3,5,74,2,1,1,1,1
1,0,1,5,12,1,1,1,1,1
2,0,3,1,78,2,1,1,1,1
1,1,5,4,48,1,1,1,1,1
3,0,4,2,79,2,1,1,1,1
3,0,5,2,66,2,1,1,1,1
4,0,5,1,82,3,1,1,1,1
4,0,3,1,67,2,1,1,1,1
2,1,2,5,75,2,1,1,1,1
4,0,4,2,52,2,1,1,1,1
2,0,5,5,25,1,1,1,1,1
2,1,5,5,39,1,1,1,1,1
3,0,1,1,66,2,1,1,1,1
2,1,4,2,24,1,1,1,1,1
2,0,2,3,17,1,1,1,1,1
5,1,4,2,93,3,1,1,1,1
3,0,5,2,62,2,1,1,1,1
4,1,5,2,47,1,1,1,1,1
3,0,5,1,55,2,1,1,1,1
3,1,1,3,41,1,1,1,1,1
4,1,5,4,67,2,1,1,1,1
3,1,2,4,43,1,1,1,1,1
1,1,3,3,42,1,1,1,1,1
2,1,5,4,64,2,1,1,1,1
1,0,1,2,42,1,1,1,1,1
2,0,5,3,77,2,1,1,1,1
1,1,2,4,52,2,1,1,1,1
4,1,2,5,62,2,1,1,1,1
3,0,5,3,90,3,1,1,1,1
1,0,5,5,60,2,1,1,1,1
4,1,5,1,49,1,1,1,1,1
3,0,5,3,54,2,1,1,1,1
4,1,5,4,61,2,1,1,1,1
1,1,5,1,67,2,1,1,1,1
4,1,3,5,42,1,1,1,1,1
2,0,4,4,43,1,1,1,1,1
4,1,4,3,58,2,1,1,1,1
3,0,5,4,50,2,1,1,1,1
2,0,5,2,34,1,1,1,1,1
4,0,3,1,51,2,1,1,1,1
5,0,4,4,89,3,1,1,1,1
1,1,3,3,41,1,1,1,1,1
3,1,2,3,70,2,1,1,1,1
3,0,5,4,35,1,1,1,1,1
3,1,4,5,79,2,1,1,1,1
2,0,5,4,26,1,1,1,1,1
4,1,1,5,46,1,1,1,1,1
4,1,2,1,51,2,1,1,1,1
3,1,5,5,30,1,1,1,1,1
4,1,1,4,88,3,1,1,1,1
4,1,3,3,55,2,1,1,1,1
2,1,5,4,60,2,1,1,1,1
1,0,3,2,26,1,1,1,1,1
5,1,3,2,85,3,1,1,1,1
1,1,5,4,76,2,1,1,1,1
5,1,3,1,53,2,1,1,1,1
2,0,1,1,70,2,1,1,1,1
1,1,2,1,64,2,1,1,1,1
1,1,5,1,41,1,1,1,1,1
2,1,2,1,73,2,1,1,1,1
5,0,3,3,47,1,1,1,1,1
5,1,4,3,49,1,1,1,1,1
2,0,5,5,53,2,1,1,1,1
5,0,5,4,95,3,1,1,1,1
3,1,3,3,87,3,1,1,1,1
1,1,5,1,26,1,1,1,1,1
3,0,4,4,89,3,1,1,1,1
5,0,1,3,73,2,1,1,1,1
1,1,1,4,19,1,1,1,1,1
3,1,5,1,33,1,1,1,1,1
1,0,1,5,75,2,1,1,1,1
2,0,4,4,59,2,1,1,1,1
4,0,2,3,79,2,1,1,1,1
4,0,4,1,82,3,1,1,1,1
5,1,4,1,58,2,1,1,1,1
4,0,3,5,61,2,1,1,1,1
1,1,1,3,59,2,1,1,1,1
1,0,5,4,63,2,1,1,1,1
3,0,5,2,60,2,1,1,1,1
4,1,2,5,55,2,1,1,1,1
2,1,5,3,38,1,1,1,1,1
5,1,3,5,49,1,1,1,1,1
4,1,3,2,48,1,1,1,1,1
3,0,2,1,24,1,1,1,1,1
3,1,5,1,27,1,1,1,1,1
1,1,2,3,34,1,1,1,1,1
3,1,2,2,59,2,1,1,1,1
2,0,1,1,60,2,1,1,1,1
4,0,5,3,75,2,1,1,1,1
2,1,1,5,67,2,1,1,1,1
3,0,1,5,36,1,1,1,1,1
4,0,5,4,60,2,1,1,1,1
2,1,1,5,43,1,1,1,1,1
1,0,4,5,52,2,1,1,1,1
3,1,3,4,73,2,1,1,1,1
4,1,3,5,36,1,1,1,1,1
2,1,4,2,37,1,1,1,1,1
5,0,2,4,66,2,1,1,1,1
4,1,5,1,64,2,1,1,1,1
4,0,5,5,54,2,1,1,1,1
4,0,5,5,31,1,1,1,1,1
2,0,1,2,59,2,1,1,1,1
3,0,5,3,49,1,1,1,1,1
3,1,5,4,80,3,1,1,1,1
1,1,5,2,19,1,1,1,1,1
2,0,3,3,27,1,1,1,1,1
1,1,4,1,51,2,1,1,1,1
2,0,5,2,25,1,1,1,1,1
2,0,2,4,48,1,1,1,1,1
2,1,4,2,82,3,1,1,1,1
5,0,5,4,47,1,1,1,1,1
2,1,2,5,70,2,1,1,1,1
3,0,2,3,57,2,1,1,1,1
3,0,4,4,69,2,1,1,1,1
4,0,4,3,32,1,1,1,1,1
5,0,4,4,78,2,1,1,1,1
4,1,5,4,41,1,1,1,1,1
1,0,4,5,72,2,1,1,1,1
4,0,5,1,71,2,1,1,1,1
3,1,1,2,44,1,1,1,1,1
5,0,3,2,57,2,1,1,1,1
3,0,5,2,57,2,1,1,1,1
3,0,3,2,41,1,1,1,1,1
1,0,5,1,62,2,1,1,1,1
2,0,1,1,48,1,1,1,1,1
5,0,2,3,59,2,1,1,1,1
4,1,4,3,34,1,1,1,1,1
1,0,5,5,17,1,1,1,1,1
2,1,2,1,54,2,1,1,1,1
1,0,3,5,55,2,1,1,1,1
1,1,2,4,73,2,1,1,1,1
5,1,4,5,50,2,1,1,1,1
4,1,4,2,91,3,1,1,1,1
3,1,5,4,73,2,1,1,1,1
1,0,5,1,70,2,1,1,1,1
1,0,3,4,74,2,1,1,1,1
4,0,4,4,86,3,1,1,1,1
1,1,1,4,34,1,1,1,1,1
1,1,5,1,25,1,1,1,1,1
1,1,3,5,47,1,1,1,1,1
4,1,3,5,45,1,1,1,1,1
4,1,2,4,62,2,1,1,1,1
3,1,3,1,49,1,1,1,1,1
3,1,5,1,62,2,1,1,1,1
2,0,1,3,65,2,1,1,1,1
2,1,2,1,40,1,1,1,1,1
5,0,5,1,97,3,1,1,1,1
2,0,5,5,79,2,1,1,1,1
5,1,3,4,93,3,1,1,1,1
2,1,4,2,60,2,1,1,1,1
1,1,5,1,61,2,1,1,1,1
2,1,4,3,73,2,1,1,1,1
3,0,5,3,89,3,1,1,1,1
3,1,1,4,71,2,1,1,1,1
3,0,4,4,61,2,1,1,1,1
1,1,5,4,39,1,1,1,1,1
2,0,2,1,44,1,1,1,1,1
3,0,3,2,32,1,1,1,1,1
3,0,1,2,35,1,1,1,1,1
1,0,1,4,20,1,1,1,1,1
5,0,2,1,62,2,1,1,1,1
2,1,1,5,42,1,1,1,1,1
2,1,5,4,43,1,1,1,1,1
1,1,1,5,56,2,1,1,1,1
4,0,1,1,79,2,1,1,1,1
2,1,1,1,30,1,1,1,1,1
3,0,5,3,73,2,1,1,1,1
1,0,5,1,25,1,1,1,1,1
4,1,3,1,84,3,1,1,1,1
2,0,4,3,27,1,1,1,1,1
5,1,5,4,41,1,1,1,1,1
5,0,1,2,92,3,1,1,1,1
4,1,2,3,53,2,1,1,1,1
4,0,2,2,63,2,1,1,1,1
2,1,5,2,67,2,1,1,1,1
3,1,3,2,74,2,1,1,1,1
1,0,1,2,37,1,1,1,1,1
4,0,5,1,33,1,1,1,1,1
4,0,4,2,58,2,1,1,1,1
5,1,3,2,55,2,1,1,1,1
4,1,3,3,40,1,1,1,1,1
4,0,5,5,79,2,1,1,1,1
5,1,5,5,68,2,1,1,1,1
3,1,2,3,57,2,1,1,1,1
1,0,5,3,20,1,1,1,1,1
1,1,3,4,28,1,1,1,1,1
2,1,2,4,50,2,1,1,1,1
5,1,3,1,80,3,1,1,1,1
4,0,3,4,44,1,1,1,1,1
1,1,3,1,19,1,1,1,1,1
4,0,4,5,81,3,1,1,1,1
4,1,2,2,46,1,1,1,1,1
5,1,4,5,83,3,1,1,1,1
4,1,2,4,58,2,1,1,1,1
2,1,4,5,53,2,1,1,1,1
1,1,4,3,73,2,1,1,1,1
1,0,4,5,79,2,1,1,1,1
1,1,5,2,15,1,1,1,1,1
2,1,4,2,62,2,1,1,1,1
3,1,5,2,46,1,1,1,1,1
2,1,5,4,41,1,1,1,1,1
5,0,3,1,68,2,1,1,1,1
2,1,1,3,72,2,1,1,1,1
3,1,4,5,43,1,1,1,1,1
3,1,1,5,51,2,1,1,1,1
1,1,1,4,38,1,1,1,1,1
4,0,3,4,80,3,1,1,1,1
2,0,1,1,48,1,1,1,1,1
3,1,1,4,63,2,1,1,1,1
2,1,5,1,31,1,1,1,1,1
1,1,1,5,66,2,1,1,1,1
3,1,2,2,69,2,1,1,1,1
1,1,4,1,62,2,1,1,1,1
5,0,4,4,49,1,1,1,1,1
4,0,1,4,54,2,1,1,1,1
2,1,3,1,57,2,1,1,1,1
2,1,2,4,77,2,1,1,1,1
3,1,3,3,56,2,1,1,1,1
2,0,3,4,79,2,1,1,1,1
4,1,1,5,60,2,1,1,1,1
3,1,5,4,88,3,1,1,1,1
5,0,1,1,83,3,1,1,1,1
3,0,5,1,43,1,1,1,1,1
2,1,5,4,48,1,1,1,1,1
2,1,2,2,50,2,1,1,1,1
1,1,5,2,61,2,1,1,1,1
2,1,1,4,24,1,1,1,1,1
2,0,1,1,71,2,1,1,1,1
4,0,3,1,81,3,1,1,1,1
4,1,1,5,76,2,1,1,1,1
1,0,5,1,17,1,1,1,1,1
2,1,1,2,30,1,1,1,1,1
4,0,4,5,78,2,1,1,1,1
5,1,4,2,78,2,1,1,1,1
4,1,3,3,37,1,1,1,1,1
4,0,5,2,86,3,1,1,1,1
4,0,5,5,77,2,1,1,1,1
3,0,4,3,63,2,1,1,1,1
2,0,5,4,46,1,1,1,1,1
1,0,2,4,38,1,1,1,1,1
4,1,5,5,41,1,1,1,1,1
1,1,4,1,51,2,1,1,1,1
1,0,5,2,24,1,1,1,1,1
5,1,2,2,88,3,1,1,1,1
4,1,5,4,50,2,1,1,1,1
2,1,4,1,30,1,1,1,1,1
3,1,1,5,32,1,1,1,1,1
1,0,2,3,18,1,1,1,1,1
4,1,2,2,29,1,1,1,1,1
3,1,2,4,41,1,1,1,1,1
2,1,5,5,37,1,1,1,1,1
4,1,5,2,85,3,1,1,1,1
2,0,3,2,67,2,1,1,1,1
1,1,1,1,30,1,1,1,1,1
2,1,4,2,69,2,1,1,1,1
2,1,5,5,43,1,1,1,1,1
1,0,2,3,72,2,1,1,1,1
1,0,5,4,47,1,1,1,1,1
3,1,2,1,69,2,1,1,1,1
4,1,5,1,48,1,1,1,1,1
1,0,4,2,20,1,1,1,1,1
2,1,1,5,73,2,1,1,1,1
2,0,2,5,49,1,1,1,1,1
3,1,5,1,26,1,1,1,1,1
4,1,5,2,44,1,1,1,1,1
4,0,3,4,49,1,1,1,1,1
3,1,5,1,61,2,1,1,1,1
1,1,3,2,28,1,1,1,1,1
4,1,1,4,74,2,1,1,1,1
2,0,4,4,33,1,1,1,1,1
3,0,3,3,42,1,1,1,1,1
4,1,2,4,39,1,1,1,1,1
4,1,5,3,82,3,1,1,1,1
3,1,2,1,48,1,1,1,1,1
5,1,4,5,95,3,1,1,1,1
5,0,5,3,92,3,1,1,1,1
1,0,5,1,36,1,1,1,1,1
1,0,2,3,37,1,1,1,1,1
1,1,5,5,65,2,1,1,1,1
4,1,3,3,82,3,1,1,1,1
4,0,4,1,37,1,1,1,1,1
2,1,2,5,45,1,1,1,1,1
1,1,5,5,34,1,1,1,1,1
2,0,5,4,78,2,1,1,1,1
2,1,5,5,18,1,1,1,1,1
4,0,5,1,59,2,1,1,1,1
4,1,2,4,82,3,1,1,1,1
3,1,4,3,75,2,1,1,1,1
2,1,1,2,65,2,1,1,1,1
3,1,2,2,40,1,1,1,1,1
1,1,5,3,60,2,1,1,1,1
4,0,1,5,67,2,1,1,1,1
4,0,4,5,95,3,1,1,1,1
2,1,5,3,56,2,1,1,1,1
4,1,4,3,35,1,1,1,1,1
2,0,5,1,73,2,1,1,1,1
4,0,2,3,37,1,1,1,1,1
2,1,4,1,53,2,1,1,1,1
3,0,5,5,62,2,1,1,1,1
4,0,2,5,44,1,1,1,1,1
2,0,5,2,36,1,1,1,1,1
3,1,5,1,76,2,1,1,1,1
2,0,1,5,60,2,1,1,1,1
3,0,3,3,28,1,1,1,1,1
2,0,4,5,48,1,1,1,1,1
4,0,4,2,62,2,1,1,1,1
1,1,1,1,19,1,1,1,1,1
5,0,5,3,80,3,1,1,1,1
5,0,4,5,46,1,1,1,1,1
3,0,1,3,47,1,1,1,1,1
5,1,4,5,79,2,1,1,1,1
3,1,4,3,27,1,1,1,1,1
3,1,5,5,43,1,1,1,1,1
2,0,1,3,43,1,1,1,1,1
4,0,5,1,56,2,1,1,1,1
2,0,4,1,27,1,1,1,1,1
2,1,5,5,70,2,1,1,1,1
3,0,3,5,70,2,1,1,1,1
4,0,1,4,61,2,1,1,1,1
5,1,1,2,53,2,1,1,1,1
3,0,1,3,87,3,1,1,1,1
3,0,5,5,68,2,1,1,1,1
1,1,1,2,61,2,1,1,1,1
1,1,5,5,70,2,1,1,1,1
5,1,3,1,65,2,1,1,1,1
1,1,2,2,61,2,1,1,1,1
1,1,5,1,27,1,1,1,1,1
2,0,4,4,22,1,1,1,1,1
2,1,1,2,81,3,1,1,1,1
2,0,2,3,60,2,1,1,1,1
4,0,5,1,41,1,1,1,1,1
5,1,5,1,98,3,1,1,1,1
1,1,5,2,79,2,1,1,1,1
2,0,4,1,77,2,1,1,1,1
5,0,2,1,51,2,1,1,1,1
1,0,3,5,43,1,1,1,1,1
1,1,5,1,27,1,1,1,1,1
4,0,5,3,69,2,1,1,1,1
5,1,5,1,98,3,1,1,1,1
4,0,5,2,80,3,1,1,1,1
4,0,5,3,68,2,1,1,1,1
2,0,3,2,76,2,1,1,1,1
2,1,5,3,72,2,1,1,1,1
1,1,5,4,64,2,1,1,1,1
4,0,1,5,87,3,1,1,1,1
1,0,5,3,53,2,1,1,1,1
5,0,5,1,71,2,1,1,1,1
2,1,1,5,40,1,1,1,1,1
1,1,5,1,58,2,1,1,1,1
2,1,5,3,55,2,1,1,1,1
2,1,5,5,50,2,1,1,1,1
3,1,4,5,64,2,1,1,1,1
4,0,4,1,44,1,1,1,1,1
4,0,2,5,79,2,1,1,1,1
1,0,4,4,65,2,1,1,1,1
3,1,3,4,37,1,1,1,1,1
3,0,2,4,85,3,1,1,1,1
3,1,4,5,48,1,1,1,1,1
4,1,1,4,55,2,1,1,1,1
2,0,5,1,64,2,1,1,1,1
2,0,4,5,74,2,1,1,1,1
5,1,1,3,67,2,1,1,1,1
2,1,2,1,38,1,1,1,1,1
2,0,5,1,65,2,1,1,1,1
1,1,4,4,60,2,1,1,1,1
3,1,2,5,72,2,1,1,1,1
2,1,4,1,73,2,1,1,1,1
4,0,2,3,34,1,1,1,1,1
4,1,4,3,45,1,1,1,1,1
3,1,1,3,75,2,1,1,1,1
1,1,3,5,28,1,1,1,1,1
2,1,1,3,48,1,1,1,1,1
5,1,5,4,64,2,1,1,1,1
5,1,4,3,42,1,1,1,1,1
3,1,3,4,72,2,1,1,1,1
2,0,3,3,52,2,1,1,1,1
1,0,5,5,40,1,1,1,1,1
4,0,5,3,61,2,1,1,1,1
3,1,3,4,66,2,1,1,1,1
4,0,5,1,43,1,1,1,1,1
1,0,5,4,49,1,1,1,1,1
1,1,4,2,16,1,1,1,1,1
1,0,1,5,46,1,1,1,1,1
2,1,5,5,28,1,1,1,1,1
1,1,2,4,57,2,1,1,1,1
3,1,3,2,62,2,1,1,1,1
2,0,2,4,76,2,1,1,1,1
1,1,3,5,56,2,1,1,1,1
4,0,3,1,44,1,1,1,1,1
3,1,1,5,49,1,1,1,1,1
5,1,3,4,64,2,1,1,1,1
2,0,3,4,52,2,1,1,1,1
5,1,1,3,79,2,1,1,1,1
5,0,5,2,52,2,1,1,1,1
1,1,5,5,52,2,1,1,1,1
2,1,2,5,71,2,1,1,1,1
3,1,3,1,59,2,1,1,1,1
4,1,1,2,90,3,1,1,1,1
2,1,3,3,58,2,1,1,1,1
3,1,1,3,25,1,1,1,1,1
5,1,2,1,78,2,1,1,1,1
3,1,4,5,77,2,1,1,1,1
4,0,5,1,73,2,1,1,1,1
4,0,4,2,61,2,1,1,1,1
2,0,1,2,71,2,1,1,1,1
2,1,3,1,82,3,1,1,1,1
2,0,5,4,25,1,1,1,1,1
3,0,2,1,76,2,1,1,1,1
3,1,5,1,39,1,1,1,1,1
4,0,5,1,91,3,1,1,1,1
5,1,3,1,73,2,1,1,1,1
1,0,4,3,34,1,1,1,1,1
4,0,1,2,64,2,1,1,1,1
1,0,4,1,36,1,1,1,1,1
1,0,5,1,67,2,1,1,1,1
2,0,5,1,63,2,1,1,1,1
4,1,3,1,64,2,1,1,1,1
1,0,1,1,29,1,1,1,1,1
1,1,3,5,41,1,1,1,1,1
1,0,3,1,70,2,1,1,1,1
1,1,5,2,57,2,1,1,1,1
4,0,5,5,36,1,1,1,1,1
5,0,4,3,67,2,1,1,1,1
3,0,3,4,29,1,1,1,1,1
1,0,3,4,58,2,1,1,1,1
5,0,3,3,77,2,1,1,1,1
4,1,1,1,60,2,1,1,1,1
1,0,3,2,16,1,1,1,1,1
5,0,3,5,50,2,1,1,1,1
1,1,5,4,25,1,1,1,1,1
2,0,3,2,68,2,1,1,1,1
5,0,5,3,52,2,1,1,1,1
2,0,5,4,72,2,1,1,1,1
2,0,3,4,21,1,1,1,1,1
1,0,5,4,63,2,1,1,1,1
4,1,5,4,74,2,1,1,1,1
3,0,1,5,24,1,1,1,1,1
2,1,5,3,33,1,1,1,1,1
3,0,5,5,29,1,1,1,1,1
3,0,4,2,53,2,1,1,1,1
2,1,5,5,68,2,1,1,1,1
3,0,5,2,75,2,1,1,1,1
4,0,1,2,41,1,1,1,1,1
2,1,4,5,34,1,1,1,1,1
2,0,3,1,29,1,1,1,1,1
1,0,5,1,44,1,1,1,1,1
2,1,5,3,42,1,1,1,1,1
5,1,3,1,90,3,1,1,1,1
4,0,5,5,52,2,1,1,1,1
2,0,4,4,55,2,1,1,1,1
4,0,5,1,63,2,1,1,1,1
2,1,1,1,56,2,1,1,1,1
5,1,5,4,76,2,1,1,1,1
2,0,1,4,62,2,1,1,1,1
1,0,3,1,39,1,1,1,1,1
3,0,3,3,78,2,1,1,1,1
1,1,4,1,35,1,1,1,1,1
3,1,4,1,74,2,1,1,1,1
1,1,2,2,58,2,1,1,1,1
3,0,2,2,72,2,1,1,1,1
2,0,4,5,62,2,1,1,1,1
2,0,5,5,52,2,1,1,1,1
1,1,3,5,65,2,1,1,1,1
4,0,1,1,50,2,1,1,1,1
5,1,4,1,61,2,1,1,1,1
2,0,5,5,57,2,1,1,1,1
3,1,1,3,51,2,1,1,1,1
5,0,2,5,37,1,1,1,1,1
1,0,1,3,40,1,1,1,1,1
4,1,4,5,91,3,1,1,1,1
3,0,3,5,77,2,1,1,1,1
3,1,4,2,31,1,1,1,1,1
4,0,5,4,61,2,1,1,1,1
5,0,5,5,85,3,1,1,1,1
2,0,5,1,47,1,1,1,1,1
5,1,5,5,57,2,1,1,1,1
5,0,5,2,95,3,1,1,1,1
2,1,5,4,23,1,1,1,1,1
2,0,3,3,74,2,1,1,1,1
1,0,5,3,67,2,1,1,1,1
5,1,4,2,52,2,1,1,1,1
1,0,5,3,50,2,1,1,1,1
3,0,4,1,38,1,1,1,1,1
3,1,2,2,76,2,1,1,1,1
3,1,5,2,88,3,1,1,1,1
2,0,5,1,73,2,1,1,1,1
3,1,5,2,81,3,1,1,1,1
3,1,3,2,41,1,1,1,1,1
2,0,4,5,72,2,1,1,1,1
5,1,3,2,39,1,1,1,1,1
3,1,3,2,62,2,1,1,1,1
2,0,4,2,54,2,1,1,1,1
3,1,2,5,68,2,1,1,1,1
1,1,4,5,40,1,1,1,1,1
3,0,2,1,72,2,1,1,1,1
3,0,3,4,83,3,1,1,1,1
4,1,2,5,49,1,1,1,1,1
5,0,5,1,47,1,1,1,1,1
2,1,2,1,27,1,1,1,1,1
1,1,2,5,76,2,1,1,1,1
2,1,5,3,55,2,1,1,1,1
4,1,5,3,49,1,1,1,1,1
4,0,3,1,69,2,1,1,1,1
2,0,4,5,72,2,1,1,1,1
2,1,2,3,66,2,1,1,1,1
2,0,5,2,62,2,1,1,1,1
1,1,5,4,55,2,1,1,1,1
2,1,4,1,65,2,1,1,1,1
3,0,5,3,88,3,1,1,1,1
3,0,2,2,32,1,1,1,1,1
2,1,4,1,66,2,1,1,1,1
1,0,5,2,20,1,1,1,1,1
5,1,1,5,35,1,1,1,1,1
1,0,5,2,30,1,1,1,1,1
5,0,5,1,54,2,1,1,1,1
1,1,2,1,42,1,1,1,1,1
4,0,4,2,67,2,1,1,1,1
3,0,2,1,43,1,1,1,1,1
4,1,2,3,60,2,1,1,1,1
2,1,1,1,72,2,1,1,1,1
2,1,5,1,79,2,1,1,1,1
1,1,4,4,41,1,1,1,1,1
